,0,Zip_Code,Total_Population,Median_Income,num_of_fast_food,num_of_mex_restaurants
14796,0.450256608659098,45658.0,2802.0,37321.0,67.0,21.0
14798,0.4433675522389065,45660.0,7699.0,37280.0,290.0,80.0
14800,0.4303566603667576,45662.0,29912.0,31143.0,27.0,8.0
14802,0.4594543255444727,45669.0,9856.0,55158.0,67.0,27.0
14803,0.4703800334633741,45671.0,312.0,67719.0,299.0,90.0
14804,0.46936157653793736,45672.0,1530.0,44750.0,13.0,71.0
14810,0.44534509199035416,45681.0,1601.0,39205.0,559.0,161.0
14813,0.4507984894621116,45685.0,916.0,37232.0,38.0,8.0
14814,0.449226107226162,45686.0,3703.0,37339.0,43.0,10.0
14815,0.4492880193798231,45688.0,598.0,36250.0,353.0,116.0
14816,0.45157168471316833,45690.0,14369.0,49928.0,55.0,15.0
14820,0.46453599007233476,45695.0,514.0,35323.0,5.0,75.0
14821,0.4563003378193563,45696.0,1495.0,44712.0,147.0,51.0
14825,0.4574800007538876,45710.0,5483.0,49957.0,50.0,16.0
14826,0.45102925218619505,45711.0,1337.0,38438.0,95.0,27.0
14827,0.4495047320188312,45714.0,9323.0,43059.0,71.0,19.0
14829,0.4565772928956571,45716.0,495.0,39432.0,8.0,19.0
14835,0.4724062598502365,45729.0,1570.0,67857.0,61.0,19.0
14836,0.4504238944925486,45732.0,4523.0,38309.0,51.0,19.0
14837,0.4686555079873375,45734.0,620.0,67188.0,194.0,47.0
14838,0.4599141392097559,45735.0,1608.0,49479.0,24.0,9.0
14839,0.45252232692063765,45740.0,343.0,37885.0,50.0,18.0
14840,0.43657883766696426,45741.0,730.0,21850.0,359.0,103.0
14842,0.46162013722143275,45743.0,1748.0,51964.0,12.0,5.0
14843,0.4584202014120423,45744.0,2747.0,47819.0,21.0,10.0
14846,0.4382652191337196,45750.0,27183.0,41893.0,81.0,24.0
14850,0.44617174618396716,45766.0,951.0,29375.0,29.0,10.0
14851,0.45427142206864973,45767.0,2391.0,42521.0,44.0,15.0
14852,0.4691725681385156,45768.0,1550.0,61923.0,20.0,10.0
14858,0.47735878294211287,45775.0,1012.0,50982.0,6.0,86.0
14859,0.4524721207648906,45776.0,769.0,38208.0,24.0,9.0
14860,0.45336806946347114,45778.0,860.0,39567.0,21.0,8.0
14861,0.46300616973865905,45779.0,689.0,50750.0,7.0,12.0
14864,0.45502995530684676,45784.0,3733.0,46250.0,89.0,26.0
14872,0.46171540096035246,45806.0,10922.0,61922.0,92.0,28.0
14874,0.4610149895783955,45808.0,392.0,50592.0,50.0,17.0
14876,0.4547764797449432,45810.0,8231.0,48939.0,115.0,39.0
14877,0.4889624263794716,45812.0,1789.0,35671.0,8.0,205.0
14879,0.4679058705436434,45814.0,3158.0,61731.0,34.0,15.0
14880,0.45987727138398243,45816.0,342.0,48333.0,38.0,15.0
14882,0.4602637621285365,45819.0,261.0,50417.0,60.0,17.0
14883,0.4598285157560698,45820.0,530.0,49659.0,45.0,13.0
14884,0.4626524671273932,45821.0,1380.0,52292.0,37.0,18.0
14885,0.44983774471256965,45822.0,19193.0,50577.0,45.0,17.0
14887,0.47595715844771663,45827.0,2040.0,73493.0,455.0,161.0
14888,0.46357844465540665,45828.0,6120.0,58681.0,13.0,6.0
14891,0.46903324018235143,45832.0,2919.0,61891.0,82.0,37.0
14893,0.4553184833626314,45835.0,563.0,41898.0,14.0,7.0
14902,0.5041447462903689,45849.0,1101.0,53929.0,6.0,209.0
14903,0.46145590186534546,45850.0,3516.0,55048.0,82.0,25.0
14906,0.4528506841243014,45854.0,433.0,39766.0,118.0,39.0
14907,0.45811533404520277,45855.0,151.0,45000.0,41.0,19.0
14910,0.45289364089266854,45859.0,551.0,38625.0,10.0,5.0
14912,0.4647927986621558,45861.0,175.0,50000.0,630.0,248.0
14915,0.47140926784602366,45864.0,150.0,62813.0,542.0,203.0
14917,0.4545000855514103,45866.0,147.0,40536.0,12.0,6.0
14922,0.46897402505654145,45871.0,1987.0,63281.0,21.0,7.0
14923,0.462697013510484,45872.0,4125.0,56182.0,36.0,13.0
14925,0.4655044984512862,45874.0,2497.0,57774.0,54.0,23.0
14928,0.4912797856363976,45877.0,2091.0,60606.0,9.0,126.0
14930,0.46795425022397824,45880.0,2536.0,57188.0,456.0,183.0
14931,0.4787721862887931,45881.0,1172.0,75625.0,38.0,15.0
14933,0.4826089982747801,45883.0,3943.0,83281.0,13.0,6.0
14935,0.45688422805874124,45885.0,12590.0,56092.0,110.0,37.0
14936,0.46774025905391275,45886.0,566.0,58750.0,46.0,22.0
14937,0.45538255096271035,45887.0,4264.0,46343.0,93.0,32.0
14938,0.4620181677076138,45888.0,173.0,53125.0,44.0,11.0
14942,0.4669186950465971,45894.0,603.0,59034.0,13.0,5.0
14944,0.466498986648029,45896.0,2111.0,60938.0,25.0,5.0
14947,0.4578365669726339,45899.0,136.0,45833.0,19.0,7.0
14951,0.44297167009020955,46013.0,17330.0,39236.0,67.0,26.0
14953,0.4569181638063323,46017.0,5736.0,51082.0,93.0,29.0
14960,0.4521149379681111,46036.0,11756.0,42865.0,302.0,129.0
14963,0.4710351585193401,46039.0,555.0,63333.0,49.0,25.0
14965,0.4904578205300801,46041.0,22778.0,48651.0,1300.0,701.0
14969,0.4563161020044073,46048.0,2378.0,45096.0,186.0,71.0
14973,0.4838046413539392,46052.0,21969.0,54402.0,587.0,387.0
14975,0.4698202286551946,46056.0,2304.0,66131.0,65.0,20.0
14980,0.4829107900054087,46063.0,395.0,43542.0,5.0,143.0
14983,0.4701122652764668,46068.0,2604.0,61912.0,78.0,43.0
14985,0.4691257628624508,46070.0,2360.0,64028.0,19.0,8.0
14990,0.4584119357598318,46076.0,1593.0,47552.0,45.0,20.0
14992,0.4898658910934804,46103.0,299.0,75750.0,365.0,188.0
14996,0.44613893205242483,46107.0,12644.0,39770.0,33.0,15.0
14997,0.4547903473428911,46110.0,509.0,43214.0,129.0,44.0
14998,0.5299967283837628,46111.0,210.0,37083.0,10.0,395.0
15000,0.48074782579834274,46113.0,15663.0,69964.0,390.0,223.0
15002,0.47719348084142904,46117.0,736.0,70536.0,331.0,133.0
15005,0.46914275525834,46121.0,5291.0,61422.0,255.0,113.0
15006,0.49083455792639835,46122.0,15963.0,66003.0,589.0,361.0
15008,0.4594298740392575,46124.0,8376.0,50516.0,289.0,125.0
15010,0.46898347869443985,46126.0,5003.0,66747.0,162.0,58.0
15013,0.4750207753360315,46130.0,2430.0,74130.0,125.0,40.0
15015,0.4657833265088228,46133.0,613.0,58472.0,18.0,6.0
15016,0.44862748498480587,46135.0,20976.0,51928.0,39.0,13.0
15019,0.4671189241906167,46143.0,55476.0,67023.0,881.0,471.0
15025,0.46293157850913613,46150.0,763.0,55096.0,31.0,9.0
15026,0.4869261399241717,46151.0,31601.0,57160.0,1500.0,754.0
15028,0.4576994182680343,46156.0,1535.0,46964.0,111.0,43.0
15029,0.4731670474842841,46157.0,4169.0,71888.0,45.0,16.0
15031,0.465481845594865,46160.0,6514.0,55754.0,348.0,153.0
15033,0.462332097762083,46162.0,550.0,51563.0,163.0,66.0
15035,0.4719523001722488,46164.0,4127.0,67846.0,43.0,24.0
15037,0.4711430606116915,46166.0,1787.0,67045.0,23.0,8.0
15042,0.4797266006327085,46173.0,10533.0,44090.0,1500.0,698.0
15045,0.45989810778583395,46180.0,969.0,50526.0,17.0,6.0
15046,0.46887257414937966,46181.0,4647.0,64129.0,38.0,22.0
15047,0.4670253772285939,46182.0,1427.0,61806.0,42.0,12.0
15050,0.4735172166668024,46186.0,1851.0,70707.0,45.0,15.0
15055,0.45666214516613257,46205.0,28380.0,41773.0,253.0,196.0
15058,0.45616434265315553,46216.0,2117.0,41587.0,168.0,78.0
15063,0.462847720928924,46221.0,26599.0,45581.0,600.0,334.0
15067,0.4515251277122936,46226.0,45468.0,33348.0,695.0,415.0
15070,0.44070906279691424,46229.0,29000.0,46946.0,118.0,44.0
15071,0.4836129488277686,46231.0,10257.0,62390.0,447.0,270.0
15072,0.48559393532067513,46234.0,28732.0,71395.0,520.0,333.0
15075,0.4659763204076293,46237.0,39499.0,63388.0,510.0,294.0
15081,0.48121197122576015,46256.0,22835.0,66488.0,572.0,329.0
15094,0.4374443252353808,46312.0,28728.0,30205.0,453.0,209.0
15100,0.4505537898667982,46324.0,22511.0,45930.0,172.0,101.0
15111,0.47239336498018336,46356.0,18044.0,71620.0,426.0,198.0
15113,0.4560518263572993,46365.0,761.0,45000.0,26.0,11.0
15114,0.4515679645070716,46366.0,5468.0,42238.0,66.0,27.0
15118,0.5021782063748574,46374.0,912.0,57361.0,1300.0,659.0
15120,0.46167413052130746,46376.0,283.0,45625.0,234.0,112.0
15128,0.4641218352760357,46391.0,10168.0,63409.0,117.0,49.0
15135,0.4480825172089407,46405.0,11684.0,43321.0,83.0,31.0
15138,0.44044696717491527,46408.0,15977.0,33606.0,157.0,66.0
15146,0.4511509144924087,46508.0,166.0,36250.0,84.0,38.0
15147,0.4604023186869821,46510.0,4204.0,54564.0,91.0,35.0
15150,0.4375049552542669,46516.0,33105.0,42280.0,97.0,53.0
15159,0.46000232028567273,46536.0,3333.0,53693.0,56.0,21.0
15160,0.4662199213906682,46537.0,599.0,59306.0,23.0,12.0
15162,0.4573952650380041,46539.0,2449.0,48281.0,27.0,14.0
15171,0.46363591382314095,46554.0,5283.0,53480.0,235.0,112.0
15178,0.46391475917656017,46567.0,8912.0,56563.0,149.0,83.0
15181,0.4649588926228702,46573.0,3808.0,57452.0,114.0,56.0
15182,0.46066081637492656,46574.0,9144.0,53913.0,214.0,100.0
15184,0.4620434127700048,46582.0,13534.0,63333.0,90.0,42.0
15185,0.4644313327770518,46590.0,5140.0,60456.0,29.0,16.0
15191,0.4495016296488792,46616.0,5714.0,36589.0,136.0,66.0
15193,0.44106374545073973,46619.0,22332.0,38683.0,149.0,71.0
15195,0.4563136258111225,46635.0,6728.0,48125.0,127.0,60.0
15196,0.45545705245883206,46637.0,15257.0,53065.0,119.0,62.0
15197,0.46252355317460114,46701.0,8052.0,54531.0,243.0,116.0
15202,0.4541182365508164,46706.0,18413.0,52899.0,220.0,103.0
15203,0.46364371102970425,46710.0,4313.0,60274.0,28.0,11.0
15204,0.4528558634490674,46711.0,7846.0,47241.0,51.0,22.0
15206,0.46316519749021795,46721.0,5067.0,57326.0,150.0,66.0
15207,0.4655521490244272,46723.0,7599.0,59167.0,239.0,112.0
15208,0.45505277136404443,46725.0,22838.0,56953.0,260.0,122.0
15209,0.4627493825543526,46730.0,1135.0,57250.0,24.0,6.0
15210,0.45633769752051634,46731.0,518.0,45947.0,21.0,11.0
15212,0.4517915649409322,46733.0,18984.0,49708.0,199.0,97.0
15214,0.449731809169214,46738.0,8372.0,42876.0,47.0,22.0
15216,0.46073859007300044,46741.0,4866.0,51967.0,98.0,54.0
15217,0.4644786653903354,46742.0,3412.0,61167.0,21.0,7.0
15218,0.46436217069089264,46743.0,2092.0,59129.0,33.0,14.0
15223,0.4451178060185925,46750.0,26659.0,47920.0,211.0,97.0
15229,0.4676151715384678,46764.0,1353.0,61587.0,106.0,46.0
15231,0.4632509447293988,46766.0,830.0,56574.0,14.0,7.0
15235,0.4607652153896493,46772.0,3230.0,54300.0,66.0,29.0
15240,0.46192711340216686,46779.0,2124.0,56122.0,72.0,27.0
15241,0.46167904430460516,46781.0,828.0,54205.0,12.0,7.0
15244,0.4682005995949448,46785.0,1442.0,64732.0,23.0,8.0
15246,0.45786468414088133,46787.0,3640.0,51844.0,18.0,7.0
15247,0.4696416027135096,46788.0,3614.0,61528.0,227.0,108.0
15252,0.463907905485504,46795.0,6517.0,61881.0,90.0,37.0
15255,0.45461381436873133,46799.0,209.0,37292.0,238.0,112.0
15260,0.43288274244707176,46806.0,25703.0,27449.0,178.0,91.0
15263,0.44792104014959583,46809.0,8710.0,36541.0,156.0,77.0
15265,0.45062597948915417,46815.0,28033.0,55073.0,176.0,93.0
15266,0.4428797064741202,46816.0,18265.0,34989.0,213.0,107.0
15270,0.44998368626504065,46835.0,35104.0,60287.0,172.0,92.0
15274,0.4940032318985107,46910.0,3299.0,54138.0,8.0,180.0
15277,0.4607743695158145,46914.0,1499.0,54875.0,27.0,9.0
15278,0.4854597889260305,46915.0,583.0,57500.0,848.0,419.0
15281,0.47000501632239006,46920.0,1143.0,61761.0,167.0,81.0
15286,0.4633409728759871,46929.0,2994.0,55329.0,155.0,72.0
15287,0.4651667449147291,46930.0,76.0,47917.0,9.0,47.0
15288,0.48632440258874116,46931.0,200.0,36667.0,8.0,197.0
15290,0.4499497866510623,46933.0,6210.0,44053.0,27.0,7.0
15294,0.4651401236007257,46940.0,2662.0,61912.0,105.0,38.0
15295,0.4554122935893951,46941.0,1092.0,46250.0,17.0,8.0
15298,0.43746773861760635,46947.0,28020.0,42191.0,86.0,38.0
15299,0.458888664860661,46950.0,726.0,50375.0,14.0,9.0
15303,0.45010711945309057,46957.0,587.0,39821.0,142.0,47.0
15306,0.5177662473742611,46960.0,1035.0,49594.0,7.0,304.0
15309,0.4506141075973448,46967.0,115.0,29583.0,5.0,37.0
15312,0.46475415458849284,46974.0,1735.0,60167.0,11.0,6.0
15316,0.505765405398706,46982.0,2316.0,47633.0,5.0,258.0
15318,0.45778969223340094,46985.0,1587.0,48971.0,40.0,21.0
15320,0.46215275479138634,46987.0,915.0,56154.0,20.0,8.0
15322,0.4632015169451674,46989.0,4896.0,61800.0,124.0,43.0
15325,0.4468452354986769,46992.0,16251.0,48068.0,100.0,35.0
15326,0.4556889960424882,46994.0,2843.0,47333.0,73.0,32.0
15331,0.45662925191594556,47006.0,11144.0,58872.0,61.0,17.0
15333,0.4597903629088052,47011.0,640.0,56750.0,104.0,23.0
15337,0.46396377461943716,47018.0,4372.0,64471.0,97.0,26.0
15341,0.45685507148771476,47024.0,3316.0,51480.0,71.0,24.0
15342,0.45395558459828994,47025.0,22682.0,62721.0,632.0,232.0
15345,0.4611484163125829,47032.0,3121.0,56935.0,24.0,9.0
15346,0.4549482252602635,47034.0,99.0,46750.0,32.0,7.0
15348,0.5846268227467262,47036.0,1052.0,74375.0,12.0,510.0
15351,0.45054213681795957,47040.0,5201.0,51607.0,304.0,80.0
15352,0.46047145981163695,47041.0,6235.0,61563.0,117.0,32.0
15354,0.44793302087735953,47043.0,5894.0,41632.0,73.0,22.0
15358,0.47769819179952977,47106.0,4753.0,62963.0,694.0,320.0
15359,0.4513282249080965,47108.0,2398.0,41875.0,65.0,26.0
15361,0.46777889751552476,47111.0,15953.0,57352.0,754.0,348.0
15363,0.45520832560775687,47114.0,330.0,46583.0,16.0,5.0
15366,0.475760400039658,47117.0,4272.0,59628.0,691.0,320.0
15368,0.4908611014134465,47119.0,11410.0,87674.0,258.0,159.0
15372,0.47463814753501443,47124.0,4362.0,75404.0,61.0,29.0
15379,0.44941827480104224,47137.0,1543.0,38553.0,30.0,13.0
15383,0.45928656133812495,47142.0,992.0,52868.0,22.0,8.0
15384,0.47185732189707386,47143.0,3013.0,70208.0,103.0,45.0
15389,0.46183754648368597,47161.0,3684.0,58819.0,21.0,8.0
15391,0.4650832448420181,47163.0,2046.0,61875.0,20.0,8.0
15392,0.53174038554399,47164.0,3621.0,36528.0,9.0,429.0
15393,0.4711118270394428,47165.0,6285.0,55982.0,475.0,239.0
15395,0.44827834710072667,47167.0,14552.0,44124.0,158.0,75.0
15398,0.4515323092104908,47175.0,852.0,32108.0,539.0,230.0
15399,0.45766520800249366,47177.0,1014.0,51111.0,18.0,5.0
15401,0.4512448728442121,47203.0,27043.0,60791.0,149.0,67.0
15407,0.45651757529602,47229.0,3010.0,51483.0,55.0,18.0
15408,0.4554030026505854,47230.0,1477.0,49125.0,61.0,18.0
15410,0.46288816268116506,47232.0,2996.0,58063.0,71.0,33.0
15412,0.46149107626146135,47235.0,1662.0,53083.0,163.0,73.0
15414,0.5497226122062242,47243.0,6232.0,49638.0,10.0,471.0
15415,0.4560656335879064,47244.0,762.0,46813.0,25.0,15.0
15417,0.462291736728553,47247.0,163.0,55000.0,51.0,25.0
15420,0.4544741164001611,47263.0,225.0,46563.0,28.0,7.0
15423,0.4622639166747123,47270.0,545.0,57417.0,36.0,12.0
15424,0.4545905642329766,47272.0,2276.0,48571.0,42.0,12.0
15426,0.43981420943578703,47274.0,30654.0,49147.0,92.0,40.0
15427,0.4859886731098143,47280.0,1045.0,82829.0,11.0,32.0
15431,0.4284356714498643,47302.0,26736.0,32250.0,68.0,18.0
15432,0.42869538677613356,47303.0,25559.0,31865.0,176.0,56.0
15434,0.43641553270916217,47305.0,3639.0,23634.0,55.0,15.0
15442,0.4373731556946667,47331.0,22673.0,40738.0,113.0,40.0
15444,0.4489964227809721,47335.0,669.0,30938.0,6.0,30.0
15445,0.4458802646214237,47336.0,3402.0,37724.0,101.0,31.0
15446,0.4535905991237732,47337.0,151.0,46250.0,147.0,47.0
15447,0.45476095569239283,47338.0,2655.0,49405.0,59.0,18.0
15450,0.45799774438926183,47341.0,2188.0,53365.0,45.0,14.0
15452,0.44438071107433563,47344.0,118.0,31250.0,17.0,6.0
15454,0.5003107637096217,47346.0,3881.0,50082.0,10.0,234.0
15455,0.44571140410098975,47348.0,9312.0,41376.0,129.0,46.0
15456,0.4564518242671025,47351.0,604.0,51429.0,220.0,71.0
15460,0.45086766450208926,47355.0,2719.0,43917.0,87.0,28.0
15461,0.4549609306260784,47356.0,5505.0,52996.0,75.0,21.0
15464,0.4495904473221206,47359.0,3025.0,40888.0,72.0,28.0
15466,0.45895300848909953,47361.0,225.0,55208.0,178.0,54.0
15472,0.480925657406711,47373.0,2309.0,41875.0,11.0,164.0
15474,0.4522693944412613,47380.0,1752.0,45335.0,83.0,26.0
15475,0.48255322367711434,47381.0,201.0,27000.0,9.0,220.0
15478,0.4587443663874423,47384.0,1761.0,53088.0,225.0,83.0
15481,0.45449013381032205,47387.0,683.0,47115.0,25.0,7.0
15482,0.4528225518432899,47388.0,338.0,44583.0,24.0,6.0
15483,0.4450791861265178,47390.0,4954.0,36706.0,34.0,12.0
15484,0.46812591722699826,47393.0,1795.0,67723.0,50.0,15.0
15488,0.43911452989008704,47403.0,33052.0,49891.0,112.0,50.0
15489,0.43636797849603004,47404.0,23309.0,37464.0,117.0,51.0
15494,0.4395362623465547,47421.0,27421.0,47011.0,115.0,46.0
15500,0.4619719519710241,47433.0,4363.0,58575.0,148.0,61.0
15502,0.4585342284633556,47436.0,1533.0,51375.0,108.0,46.0
15504,0.45207315438264606,47438.0,4442.0,46172.0,71.0,27.0
15506,0.45468227579553483,47443.0,1259.0,47266.0,11.0,5.0
15509,0.45536459494113124,47449.0,273.0,47500.0,12.0,5.0
15512,0.4684412208172344,47453.0,645.0,58214.0,347.0,156.0
15513,0.44461574565931516,47454.0,7593.0,38350.0,43.0,16.0
15515,0.6226187851392954,47456.0,1672.0,53264.0,7.0,747.0
15521,0.44720253710438296,47464.0,209.0,34688.0,88.0,36.0
15524,0.4624409346801111,47468.0,1431.0,56319.0,96.0,44.0
15525,0.44673314432354455,47469.0,1658.0,35938.0,17.0,8.0
15526,0.4534412272682462,47470.0,1643.0,46046.0,18.0,7.0
15532,0.49191492899156136,47515.0,980.0,67500.0,5.0,119.0
15534,0.48832191791697305,47519.0,642.0,93219.0,9.0,6.0
15538,0.45784275901975957,47523.0,3337.0,51019.0,48.0,29.0
15540,0.45437170718180125,47525.0,381.0,38750.0,499.0,209.0
15542,0.4557465601321498,47528.0,406.0,42321.0,282.0,125.0
15543,0.45225864212672073,47529.0,1163.0,38468.0,290.0,126.0
15546,0.4582426272849845,47535.0,810.0,46607.0,291.0,127.0
15549,0.4676498229916622,47541.0,1229.0,65938.0,19.0,8.0
15550,0.45449123338571445,47542.0,10008.0,53404.0,39.0,21.0
15551,0.450751861260802,47546.0,21066.0,57211.0,45.0,25.0
15555,0.4579701059244869,47553.0,8257.0,52351.0,253.0,115.0
15556,0.46118582001922886,47557.0,1814.0,54549.0,59.0,33.0
15558,0.4552848244453605,47561.0,1541.0,47500.0,45.0,22.0
15563,0.46376415976787333,47574.0,292.0,58542.0,23.0,14.0
15565,0.47074120204349973,47576.0,280.0,69107.0,392.0,144.0
15567,0.45957654484763916,47578.0,838.0,53155.0,43.0,21.0
15569,0.479725408814628,47580.0,367.0,80673.0,47.0,23.0
15570,0.4548936974227913,47581.0,4030.0,48176.0,54.0,29.0
15571,0.4562246636364766,47584.0,135.0,42500.0,330.0,144.0
15573,0.4502881398882878,47586.0,10760.0,49231.0,42.0,18.0
15576,0.4382783498599349,47591.0,25935.0,43636.0,46.0,24.0
15580,0.4522123729275105,47601.0,14163.0,53500.0,223.0,89.0
15581,0.4571184591744115,47610.0,5121.0,53375.0,111.0,46.0
15583,0.4577123309006823,47612.0,661.0,51842.0,24.0,9.0
15585,0.45460782571388253,47615.0,1764.0,47697.0,6.0,5.0
15587,0.46541565479405617,47619.0,1735.0,57500.0,315.0,137.0
15589,0.45279528298999633,47630.0,35920.0,74469.0,83.0,35.0
15592,0.47949958681321986,47634.0,2414.0,50302.0,8.0,128.0
15594,0.4599813896535005,47637.0,1351.0,52697.0,120.0,55.0
15597,0.4543072319894854,47640.0,1014.0,47176.0,11.0,5.0
15598,0.4622279033923454,47648.0,4277.0,59071.0,151.0,64.0
15599,0.4680840924236543,47649.0,1560.0,65265.0,49.0,26.0
15601,0.4527282942693572,47660.0,4828.0,45867.0,144.0,62.0
15604,0.44918045335836343,47670.0,12064.0,47184.0,45.0,26.0
15605,0.4709418945662346,47683.0,155.0,70000.0,10.0,5.0
15606,0.44440287979939985,47708.0,326.0,32727.0,34.0,12.0
15610,0.4338220387129665,47713.0,10405.0,24947.0,100.0,39.0
15611,0.4272914205325775,47714.0,34587.0,35868.0,88.0,36.0
15613,0.4552788197067729,47720.0,17403.0,60480.0,166.0,71.0
15618,0.45014623361215955,47805.0,12553.0,52727.0,73.0,24.0
15623,0.44530450574664215,47834.0,19294.0,49960.0,444.0,164.0
15626,0.45729381509110817,47838.0,3625.0,52604.0,45.0,24.0
15631,0.4591621292614841,47847.0,1254.0,55893.0,42.0,13.0
15633,0.47438620931173703,47849.0,277.0,52344.0,5.0,89.0
15635,0.46557161113271295,47853.0,97.0,53750.0,6.0,38.0
15636,0.46529200982432356,47854.0,845.0,64063.0,43.0,14.0
15637,0.4473294883332951,47855.0,480.0,37500.0,13.0,5.0
15638,0.4617920704987598,47857.0,431.0,48917.0,8.0,38.0
15639,0.4859583699945335,47858.0,696.0,60653.0,10.0,120.0
15640,0.46084252795285024,47859.0,941.0,51875.0,439.0,179.0
15641,0.4684505098384947,47860.0,418.0,41500.0,7.0,100.0
15642,0.46864422092701835,47861.0,855.0,68036.0,13.0,6.0
15647,0.45051083791448154,47868.0,3195.0,42868.0,101.0,43.0
15649,0.4516628495331555,47871.0,162.0,43750.0,73.0,26.0
15651,0.4475248967510995,47874.0,3587.0,40806.0,82.0,29.0
15655,0.46239655211643066,47881.0,457.0,50781.0,9.0,35.0
15657,0.443784311883792,47884.0,141.0,32000.0,37.0,14.0
15658,0.4478523273745153,47885.0,8903.0,45972.0,93.0,33.0
15659,0.44610079939438896,47901.0,3519.0,34861.0,28.0,24.0
15666,0.4484302028583514,47917.0,499.0,38958.0,23.0,10.0
15667,0.45336940739490195,47918.0,5818.0,46034.0,146.0,72.0
15669,0.4514085681811512,47921.0,1159.0,38229.0,245.0,111.0
15670,0.4510766351580661,47922.0,1461.0,44250.0,29.0,10.0
15673,0.4486694883275885,47925.0,309.0,38542.0,11.0,8.0
15676,0.46585841292407115,47929.0,671.0,59167.0,147.0,73.0
15677,0.4606421178892886,47930.0,1372.0,57422.0,21.0,9.0
15679,0.48231344353534567,47933.0,27964.0,52383.0,1200.0,651.0
15682,0.49371886007254784,47942.0,676.0,52500.0,5.0,188.0
15686,0.44937864178787873,47948.0,1359.0,42125.0,27.0,8.0
15687,0.46036396111962125,47949.0,1336.0,51576.0,439.0,180.0
15689,0.4820793159317126,47951.0,2320.0,50203.0,5.0,144.0
15690,0.44686410314441555,47952.0,2986.0,39595.0,60.0,21.0
15691,0.4629424612924358,47954.0,2333.0,61813.0,62.0,23.0
15694,0.450090270245867,47958.0,192.0,36250.0,138.0,70.0
15695,0.45014629378102555,47959.0,2851.0,43920.0,34.0,13.0
15696,0.4467428635877766,47960.0,14478.0,48333.0,45.0,20.0
15698,0.44744039186482504,47964.0,120.0,36250.0,9.0,9.0
15701,0.4506755285679,47967.0,633.0,42500.0,9.0,5.0
15702,0.46336754707966604,47968.0,1122.0,61923.0,23.0,7.0
15705,0.46588574469087923,47971.0,1841.0,60208.0,112.0,61.0
15709,0.453259958233947,47978.0,11753.0,56870.0,51.0,17.0
15710,0.4607812128972924,47980.0,1004.0,58125.0,50.0,17.0
15712,0.45226556084880715,47982.0,171.0,45313.0,29.0,9.0
15713,0.46693616864391024,47983.0,400.0,60238.0,168.0,82.0
15714,0.4550005818800611,47987.0,4089.0,46250.0,140.0,73.0
15716,0.4577893080522796,47990.0,1661.0,53750.0,37.0,15.0
15717,0.4541658484127958,47991.0,1088.0,48750.0,22.0,7.0
15720,0.45758241870577615,47994.0,332.0,52344.0,18.0,8.0
15721,0.46786898575978214,47995.0,1785.0,68654.0,48.0,17.0
15722,0.457487310878617,47997.0,117.0,52083.0,13.0,6.0
15723,0.45217944746330313,48001.0,11886.0,55059.0,27.0,10.0
15726,0.46808507668058885,48005.0,5476.0,71503.0,35.0,15.0
15729,0.4594599835974057,48014.0,4174.0,59266.0,18.0,5.0
15731,0.45798568371735854,48017.0,11980.0,62949.0,118.0,45.0
15733,0.5772059302516396,48022.0,2619.0,71750.0,6.0,504.0
15737,0.4608513290028436,48027.0,3193.0,60644.0,23.0,6.0
15744,0.43475372530022877,48036.0,21701.0,49837.0,523.0,145.0
15745,0.43079547228113885,48038.0,43192.0,55567.0,233.0,67.0
15747,0.45806158881271986,48040.0,9760.0,61439.0,29.0,12.0
15754,0.4551285719347333,48048.0,7351.0,58339.0,159.0,47.0
15755,0.4571579372865774,48049.0,5470.0,57076.0,58.0,20.0
15759,0.4483540421151183,48059.0,14988.0,54757.0,90.0,24.0
15762,0.46035789007650496,48063.0,4019.0,60294.0,29.0,10.0
15766,0.460982366377591,48067.0,25199.0,78412.0,337.0,126.0
15773,0.44567974558419154,48075.0,21672.0,55371.0,245.0,85.0
15783,0.42174242115325006,48089.0,31135.0,35926.0,256.0,58.0
15787,0.4693256830085629,48094.0,18977.0,87612.0,294.0,100.0
15788,0.48840473193928813,48095.0,5461.0,101056.0,211.0,73.0
15789,0.46153128731191817,48096.0,3977.0,63944.0,193.0,62.0
15793,0.45476326415502305,48103.0,55270.0,87213.0,460.0,203.0
15804,0.44577236002822834,48122.0,10432.0,39056.0,56.0,42.0
15805,0.4516233277231676,48124.0,29132.0,66198.0,212.0,90.0
15806,0.442991140669653,48125.0,20118.0,47891.0,221.0,85.0
15807,0.42541625558542506,48126.0,47908.0,31976.0,187.0,124.0
15808,0.4322191866610253,48127.0,36083.0,47743.0,194.0,68.0
15819,0.42905939292256073,48141.0,24670.0,32379.0,49.0,18.0
15822,0.46977438794214615,48145.0,3521.0,70417.0,90.0,43.0
15823,0.44018311174965385,48146.0,37028.0,42119.0,184.0,133.0
15824,0.44959987972713006,48150.0,26274.0,71901.0,709.0,228.0
15825,0.44700913176637264,48152.0,31169.0,71717.0,699.0,227.0
15832,0.44769410017455513,48162.0,28003.0,52747.0,513.0,224.0
15835,0.45655039696628147,48166.0,11317.0,59983.0,65.0,29.0
15846,0.4280954804761869,48180.0,61648.0,44435.0,530.0,262.0
15851,0.4314709192565982,48186.0,34288.0,47362.0,610.0,210.0
15860,0.42366462464707494,48197.0,67775.0,53160.0,254.0,125.0
