Zip_Code,Total_Population,Median_Income,num_of_fast_food,num_of_mex_restaurants,Labels,Brand,Address,City,State,Probability
50454,66,28333,,,0,,0,0,0,
50455,654,47083,134,61,0,,0,0,0,45%
50456,1805,58750,,,0,,0,0,0,
50457,361,59803,,,0,,0,0,0,
50458,2139,57813,,,0,,0,0,0,
50459,2838,48235,,,0,,0,0,0,
50460,420,63194,9,41,0,,0,0,0,45%
50461,5660,56395,95,38,0,,0,0,0,46%
50464,560,57679,23,11,0,,0,0,0,45%
50465,171,21500,76,40,0,,0,0,0,43%
50466,1629,52685,,,0,,0,0,0,
50467,91,42250,36,18,0,,0,0,0,44%
50468,1414,58594,39,18,0,,0,0,0,45%
50469,1537,67667,,,0,,0,0,0,
50470,270,50455,65,42,0,,0,0,0,45%
50471,635,43355,6,44,0,,0,0,0,44%
50472,2180,51840,,,0,,0,0,0,
50473,403,85764,,,0,,0,0,0,
50475,1604,46823,,,0,,0,0,0,
50476,751,46146,134,61,0,,0,0,0,45%
50477,261,55417,55,31,0,,0,0,0,45%
50478,764,47917,8,7,0,,0,0,0,44%
50479,569,42708,36,20,0,,0,0,0,44%
50480,894,54107,65,30,0,,0,0,0,45%
50482,843,67656,,,0,,0,0,0,
50483,654,65750,,,0,,0,0,0,
50484,401,46250,79,37,0,,0,0,0,45%
50501,28211,40307,,,0,,0,0,0,
50510,1028,58125,,,0,,0,0,0,
50511,7242,58113,,,0,,0,0,0,
50514,1463,44375,,,0,,0,0,0,
50515,234,31875,58,39,0,,0,0,0,44%
50516,653,63906,12,10,0,,0,0,0,46%
50517,982,48542,34,15,0,,0,0,0,45%
50518,443,57250,97,57,0,,0,0,0,46%
50519,735,49500,6,23,0,,0,0,0,44%
50520,80,66250,54,40,0,,0,0,0,46%
50521,253,-666666666,,,0,,0,0,0,
50522,840,61250,,,0,,0,0,0,
50523,651,40833,10,9,0,,0,0,0,44%
50524,610,54632,,,0,,0,0,0,
50525,3414,45750,,,0,,0,0,0,
50527,287,59375,,,0,,0,0,0,
50528,339,51563,10,5,0,,0,0,0,45%
50529,751,44728,14,11,0,,0,0,0,44%
50530,1181,48864,,,0,,0,0,0,
50531,235,81250,59,26,0,,0,0,0,47%
50532,893,41250,16,14,0,,0,0,0,44%
50533,3864,50244,,,0,,0,0,0,
50535,1017,47500,,,0,,0,0,0,
50536,4526,50857,6,29,0,,0,0,0,45%
50538,496,48125,67,53,0,,0,0,0,45%
50539,608,62500,10,5,0,,0,0,0,45%
50540,882,59514,8,8,0,,0,0,0,45%
50541,780,45179,12,10,0,,0,0,0,44%
50542,830,49313,,,0,,0,0,0,
50543,1426,51282,17,12,0,,0,0,0,45%
50544,419,50078,179,92,0,,0,0,0,46%
50545,236,32054,,,0,,0,0,0,
50546,296,46250,56,38,0,,0,0,0,45%
50548,5597,49292,,,0,,0,0,0,
50551,120,63125,39,33,0,,0,0,0,46%
50554,1675,44063,21,12,0,,0,0,0,44%
50556,300,57500,35,17,0,,0,0,0,45%
50557,731,45000,,,0,,0,0,0,
50558,719,55500,6,27,0,,0,0,0,45%
50559,302,53750,6,26,0,,0,0,0,45%
50560,528,42303,7,26,0,,0,0,0,44%
50561,381,57727,,,0,,0,0,0,
50562,382,44922,54,36,0,,0,0,0,44%
50563,2607,45526,12,12,0,,0,0,0,44%
50565,430,43929,53,35,0,,0,0,0,44%
50566,444,60515,,,0,,0,0,0,
50567,289,56250,8,7,0,,0,0,0,45%
50568,1580,63073,,,0,,0,0,0,
50569,656,44554,,,0,,0,0,0,
50570,210,64107,,,0,,0,0,0,
50571,393,57500,54,34,0,,0,0,0,45%
50573,39,31731,8,37,0,,0,0,0,43%
50574,2015,46780,40,27,0,,0,0,0,44%
50575,1183,42411,53,35,0,,0,0,0,44%
50576,357,60313,40,28,0,,0,0,0,45%
50577,430,47500,65,40,0,,0,0,0,45%
50578,626,37778,10,5,0,,0,0,0,44%
50579,2596,41863,,,0,,0,0,0,
50581,945,43214,8,39,0,,0,0,0,44%
50582,283,38750,28,25,0,,0,0,0,44%
50583,2877,51504,8,9,0,,0,0,0,45%
50585,1254,60721,,,0,,0,0,0,
50586,289,50313,61,48,0,,0,0,0,45%
50588,12747,51835,,,0,,0,0,0,
50590,886,37727,14,5,0,,0,0,0,44%
50591,421,56000,,,0,,0,0,0,
50593,67,26250,50,35,0,,0,0,0,43%
50594,204,44063,12,10,0,,0,0,0,44%
50595,9134,50777,,,0,,0,0,0,
50597,1208,45917,,,0,,0,0,0,
50598,796,56635,,,0,,0,0,0,
50599,397,62417,,,0,,0,0,0,
50601,2497,48274,,,0,,0,0,0,
50602,1724,56806,,,0,,0,0,0,
50603,680,49250,,,0,,0,0,0,
50604,1746,54447,8,6,0,,0,0,0,45%
50605,271,58125,124,69,0,,0,0,0,46%
50606,778,41250,,,0,,0,0,0,
50607,513,57917,7,5,0,,0,0,0,45%
50609,458,81875,,,0,,0,0,0,
50611,395,62500,123,67,0,,0,0,0,46%
50612,328,65938,268,145,0,,0,0,0,47%
50613,44164,60070,,,0,,0,0,0,
50616,10456,44964,10,70,0,,0,0,0,44%
50619,2391,51786,49,25,0,,0,0,0,45%
50620,50,58125,,,0,,0,0,0,
50621,1531,62895,,,0,,0,0,0,
50622,3492,73661,,,0,,0,0,0,
50624,1767,80284,,,0,,0,0,0,
50625,1008,50625,8,71,0,,0,0,0,44%
50626,1865,65547,,,0,,0,0,0,
50627,3272,51400,8,12,0,,0,0,0,45%
50628,1219,49844,,,0,,0,0,0,
50629,2242,71033,70,43,0,,0,0,0,46%
50630,2026,51964,,,0,,0,0,0,
50632,965,58162,19,14,0,,0,0,0,45%
50633,356,44750,5,70,0,,0,0,0,44%
50634,716,47361,68,45,0,,0,0,0,45%
50635,1739,62500,,,0,,0,0,0,
50636,1647,42857,,,0,,0,0,0,
50638,3422,63163,32,15,0,,0,0,0,46%
50641,1775,51875,167,90,0,,0,0,0,46%
50642,510,61250,,,0,,0,0,0,
50643,2610,83819,,,0,,0,0,0,
50644,8898,57857,,,0,,0,0,0,
50645,993,46830,15,5,0,,0,0,0,44%
50647,1777,67153,,,0,,0,0,0,
50648,4586,68850,,,0,,0,0,0,
50650,820,46689,156,87,0,,0,0,0,45%
50651,3589,63900,,,0,,0,0,0,
50652,72,32917,144,84,0,,0,0,0,44%
50653,630,61250,38,17,0,,0,0,0,46%
50654,454,56823,8,5,0,,0,0,0,45%
50655,695,58438,,,0,,0,0,0,
50658,2377,59779,15,6,0,,0,0,0,45%
50659,5310,45907,12,49,0,,0,0,0,44%
50660,1323,63417,34,15,0,,0,0,0,46%
50662,6859,43137,,,0,,0,0,0,
50664,67,-666666666,,,0,,0,0,0,
50665,2976,55804,,,0,,0,0,0,
50666,1177,72981,,,0,,0,0,0,
50667,770,68750,,,0,,0,0,0,
50668,1228,66765,93,54,0,,0,0,0,46%
50669,2398,61333,,,0,,0,0,0,
50670,2085,60714,70,39,0,,0,0,0,46%
50671,182,48125,,,0,,0,0,0,
50672,575,52143,158,93,0,,0,0,0,46%
50673,163,52500,110,68,0,,0,0,0,45%
50674,3507,63125,,,0,,0,0,0,
50675,2328,60250,,,0,,0,0,0,
50676,2104,50321,,,0,,0,0,0,
50677,12156,67874,,,0,,0,0,0,
50680,1258,65063,7,6,0,,0,0,0,46%
50681,439,64444,,,0,,0,0,0,
50682,1772,63750,,,0,,0,0,0,
50701,30829,52160,,,0,,0,0,0,
50702,19568,49139,,,0,,0,0,0,
50703,19132,32429,,,0,,0,0,0,
50707,8675,46796,61,35,0,,0,0,0,45%
50801,9551,45653,8,5,0,,0,0,0,44%
50830,1812,57569,,,0,,0,0,0,
50833,2278,48313,45,21,0,,0,0,0,45%
50835,83,61094,38,19,0,,0,0,0,45%
50836,293,36080,,,0,,0,0,0,
50837,346,46875,20,8,0,,0,0,0,44%
50839,32,50417,7,21,0,,0,0,0,44%
50840,570,43194,50,24,0,,0,0,0,44%
50841,2675,49732,,,0,,0,0,0,
50842,101,54375,218,114,0,,0,0,0,46%
50843,526,51442,15,6,0,,0,0,0,45%
50845,888,49519,53,26,0,,0,0,0,45%
50846,993,48068,16,7,0,,0,0,0,44%
50847,93,35278,13,5,0,,0,0,0,43%
50848,375,41750,51,21,0,,0,0,0,44%
50849,2430,49531,19,8,0,,0,0,0,44%
50851,1929,44583,50,24,0,,0,0,0,44%
50853,741,54219,,,0,,0,0,0,
50854,2541,49191,,,0,,0,0,0,
50857,219,54375,10,24,0,,0,0,0,45%
50858,767,51875,,,0,,0,0,0,
50859,583,47750,,,0,,0,0,0,
50860,240,55625,40,20,0,,0,0,0,45%
50861,212,-666666666,,,0,,0,0,0,
50862,213,83125,,,0,,0,0,0,
50863,300,53631,,,0,,0,0,0,
50864,2017,50776,,,0,,0,0,0,
51001,2284,56797,39,20,0,,0,0,0,45%
51002,2921,54458,,,0,,0,0,0,
51003,1761,70000,23,18,0,,0,0,0,46%
51004,979,52045,,,0,,0,0,0,
51005,1428,68011,12,10,0,,0,0,0,46%
51006,1018,50375,7,5,0,,0,0,0,44%
51007,553,76875,,,0,,0,0,0,
51008,96,56250,,,0,,0,0,0,
51009,164,46250,95,60,0,,0,0,0,45%
51010,328,44375,124,68,0,,0,0,0,45%
51011,74,-666666666,25,17,0,,0,0,0,
51012,6355,50346,12,10,0,,0,0,0,44%
51014,443,64342,,,0,,0,0,0,
51016,1334,45972,113,73,0,,0,0,0,45%
51018,376,51370,117,75,0,,0,0,0,45%
51019,864,56912,,,0,,0,0,0,
51020,613,59028,,,0,,0,0,0,
51022,790,72656,,,0,,0,0,0,
51023,3050,52865,,,0,,0,0,0,
51024,1774,71292,,,0,,0,0,0,
51025,1987,55755,,,0,,0,0,0,
51026,788,61667,75,44,0,,0,0,0,46%
51027,1171,59583,20,19,0,,0,0,0,45%
51028,2186,72857,,,0,,0,0,0,
51029,302,54395,,,0,,0,0,0,
51030,1681,82024,,,0,,0,0,0,
51031,12173,59951,,,0,,0,0,0,
51033,254,47083,24,14,0,,0,0,0,44%
51034,1783,45774,,,0,,0,0,0,
51035,1315,55990,,,0,,0,0,0,
51036,879,72829,,,0,,0,0,0,
51037,481,45833,136,90,0,,0,0,0,45%
51038,1658,59926,89,57,0,,0,0,0,46%
51039,2556,65486,73,44,0,,0,0,0,46%
51040,3506,36806,,,0,,0,0,0,
51041,7414,74375,,,0,,0,0,0,
51044,227,37371,115,72,0,,0,0,0,44%
51046,1657,64830,,,0,,0,0,0,
51047,703,50000,20,9,0,,0,0,0,45%
51048,609,40417,,,0,,0,0,0,
51049,463,43750,5,5,0,,0,0,0,44%
51050,2643,60042,,,0,,0,0,0,
51051,112,33750,,,0,,0,0,0,
51052,828,61645,80,47,0,,0,0,0,46%
51053,947,53452,12,12,0,,0,0,0,45%
51054,5542,73911,,,0,,0,0,0,
51055,1665,63393,,,0,,0,0,0,
51056,321,46250,119,73,0,,0,0,0,45%
51058,911,56136,19,10,0,,0,0,0,45%
51060,581,42000,5,74,0,,0,0,0,44%
51061,697,58676,,,0,,0,0,0,
51062,523,44837,93,55,0,,0,0,0,45%
51063,1198,50667,27,10,0,,0,0,0,45%
51101,868,17649,,,0,,0,0,0,
51103,17547,38181,77,46,0,,0,0,0,44%
51104,22549,59096,53,37,0,,0,0,0,45%
51105,9652,33390,,,0,,0,0,0,
51106,26893,54415,77,46,1,Chipotle,5001 Sergeant Rd,Sioux City,IA,
51108,5700,61353,88,55,0,,0,0,0,46%
51109,3027,47234,89,56,0,,0,0,0,45%
51111,147,56318,,,0,,0,0,0,
51201,5948,53889,,,0,,0,0,0,
51230,260,60833,158,79,0,,0,0,0,46%
51231,382,63221,,,0,,0,0,0,
51232,666,40208,11,7,0,,0,0,0,44%
51234,1239,56360,,,0,,0,0,0,
51235,1355,77042,,,0,,0,0,0,
51237,1659,58304,19,15,0,,0,0,0,45%
51238,1037,60956,,,0,,0,0,0,
51239,3162,61905,12,13,0,,0,0,0,45%
51240,2337,65893,,,0,,0,0,0,
51241,1716,64375,,,0,,0,0,0,
51242,241,73750,,,0,,0,0,0,
51243,891,61681,99,54,0,,0,0,0,46%
51244,70,68750,12,12,0,,0,0,0,46%
51245,1240,55000,6,83,0,,0,0,0,45%
51246,3316,57462,8,7,0,,0,0,0,45%
51247,5182,63848,,,0,,0,0,0,
51248,1878,63684,5,5,0,,0,0,0,45%
51249,3269,49645,,,0,,0,0,0,
51250,8532,75647,,,0,,0,0,0,
51301,12497,46615,29,16,0,,0,0,0,44%
51331,1090,41989,,,0,,0,0,0,
51333,489,54167,30,17,0,,0,0,0,45%
51334,7000,50833,41,20,0,,0,0,0,45%
51338,1024,57115,,,0,,0,0,0,
51341,34,-666666666,14,6,0,,0,0,0,
51342,1219,48793,17,13,0,,0,0,0,44%
51343,327,-666666666,12,5,0,,0,0,0,
51345,454,63438,34,20,0,,0,0,0,45%
51346,2310,47065,,,0,,0,0,0,
51347,1432,72083,,,0,,0,0,0,
51350,729,65750,,,0,,0,0,0,
51351,4562,60117,29,17,0,,0,0,0,45%
51354,928,45833,27,15,0,,0,0,0,44%
51355,931,59667,12,8,0,,0,0,0,45%
51357,627,60625,13,5,0,,0,0,0,45%
51358,1125,49875,,,0,,0,0,0,
51360,8133,61947,,,0,,0,0,0,
51363,198,39688,24,12,0,,0,0,0,44%
51364,743,59569,30,17,0,,0,0,0,45%
51365,391,51500,,,0,,0,0,0,
51366,377,46953,14,6,0,,0,0,0,44%
51401,11971,49688,,,0,,0,0,0,
51430,843,59405,,,0,,0,0,0,
51431,439,53750,5,8,0,,0,0,0,45%
51433,450,45000,7,7,0,,0,0,0,44%
51436,756,49688,12,9,0,,0,0,0,44%
51439,1109,49148,6,39,0,,0,0,0,44%
51440,353,53438,,,0,,0,0,0,
51441,393,35119,5,26,0,,0,0,0,43%
51442,9922,50641,,,0,,0,0,0,
51443,1802,69179,9,7,0,,0,0,0,46%
51444,274,61875,12,10,0,,0,0,0,45%
51445,2788,47619,,,0,,0,0,0,
51446,586,45833,,,0,,0,0,0,
51447,230,75909,242,158,0,,0,0,0,48%
51448,462,38587,6,6,0,,0,0,0,44%
51449,2155,44577,9,8,0,,0,0,0,44%
51450,1436,58264,,,0,,0,0,0,
51451,124,37344,9,8,0,,0,0,0,43%
51453,651,53571,19,15,0,,0,0,0,45%
51454,1541,46917,16,8,0,,0,0,0,44%
51455,2419,55694,,,0,,0,0,0,
51458,1503,51518,,,0,,0,0,0,
51459,66,-666666666,9,7,0,,0,0,0,
51461,1064,58984,,,0,,0,0,0,
51462,1044,48750,9,8,0,,0,0,0,44%
51463,500,73000,52,38,0,,0,0,0,46%
51465,812,55417,13,7,0,,0,0,0,45%
51466,1050,56458,,,0,,0,0,0,
51467,640,56000,,,0,,0,0,0,
51501,35110,46106,363,204,0,,0,0,0,46%
51503,37194,64628,,,0,,0,0,0,
51510,3781,62966,,,0,,0,0,0,
51520,196,56250,5,27,0,,0,0,0,45%
51521,1956,61023,,,0,,0,0,0,
51523,375,46375,208,93,0,,0,0,0,45%
51525,1147,59034,,,0,,0,0,0,
51526,1532,79625,,,0,,0,0,0,
51527,506,56000,,,0,,0,0,0,
51528,746,41875,9,28,0,,0,0,0,44%
51529,1721,55833,10,146,0,,0,0,0,45%
51530,786,52230,13,5,0,,0,0,0,45%
51531,694,61932,97,47,0,,0,0,0,46%
51532,716,53472,14,6,0,,0,0,0,45%
51533,886,53155,,,0,,0,0,0,
51534,9218,71911,421,232,0,,0,0,0,48%
51535,2087,52788,18,8,0,,0,0,0,45%
51536,400,60278,15,6,0,,0,0,0,45%
51537,6389,56094,,,0,,0,0,0,
51540,375,51957,53,27,0,,0,0,0,45%
51541,332,67500,15,8,0,,0,0,0,46%
51542,1087,101438,46,18,0,,0,0,0,48%
51543,531,51250,84,43,0,,0,0,0,45%
51544,695,58056,17,8,0,,0,0,0,45%
51545,315,20000,,,0,,0,0,0,
51546,2854,63929,,,0,,0,0,0,
51548,383,75357,20,5,0,,0,0,0,46%
51549,482,63875,35,17,0,,0,0,0,45%
51550,138,60250,15,6,0,,0,0,0,45%
51551,1819,84583,,,0,,0,0,0,
51552,294,62386,5,70,0,,0,0,0,45%
51553,971,66786,,,0,,0,0,0,
51554,178,63611,,,0,,0,0,0,
51555,4880,57589,241,91,0,,0,0,0,46%
51556,428,53958,15,305,0,,0,0,0,44%
51557,737,65000,17,6,0,,0,0,0,45%
51558,372,36458,187,82,0,,0,0,0,44%
51559,1744,58661,,,0,,0,0,0,
51560,2315,71078,,,0,,0,0,0,
51561,1502,51875,,,0,,0,0,0,
51562,473,61250,582,292,0,,0,0,0,49%
51563,658,49375,,,0,,0,0,0,
51564,411,43167,495,262,0,,0,0,0,47%
51565,527,50469,8,296,0,,0,0,0,44%
51566,6511,39365,,,0,,0,0,0,
51570,1057,51923,,,0,,0,0,0,
51571,529,76161,,,0,,0,0,0,
51572,508,41458,135,75,0,,0,0,0,44%
51573,1088,71406,15,5,0,,0,0,0,46%
51575,1447,74792,,,0,,0,0,0,
51576,2129,104333,,,0,,0,0,0,
51577,1087,53967,,,0,,0,0,0,
51578,58,42083,13,5,0,,0,0,0,44%
51579,2407,62568,,,0,,0,0,0,
51601,5766,42798,13,5,0,,0,0,0,44%
51630,237,54833,6,100,0,,0,0,0,45%
51631,265,54625,19,7,0,,0,0,0,45%
51632,7051,46694,,,0,,0,0,0,
51636,437,57750,11,208,0,,0,0,0,45%
51637,230,33333,,,0,,0,0,0,
51638,1273,51938,,,0,,0,0,0,
51639,711,53750,20,8,0,,0,0,0,45%
51640,1512,41563,,,0,,0,0,0,
51645,285,101250,,,0,,0,0,0,
51646,714,55046,10,19,0,,0,0,0,45%
51647,92,43250,,,0,,0,0,0,
51648,198,74107,,,0,,0,0,0,
51649,274,64219,601,302,0,,0,0,0,49%
51650,352,56875,557,291,0,,0,0,0,48%
51652,1626,57599,26,13,0,,0,0,0,45%
51653,1553,65195,606,308,0,,0,0,0,49%
51654,507,67938,24,14,0,,0,0,0,46%
51656,60,39500,210,140,0,,0,0,0,45%
52001,43525,47404,39,19,0,,0,0,0,44%
52002,16452,71742,,,0,,0,0,0,
52003,13497,69902,,,1,Chipotle,3450 Dodge St,Dubuque,IA,
52030,463,48083,185,5,0,,0,0,0,45%
52031,5244,58347,,,0,,0,0,0,
52032,1405,82500,,,0,,0,0,0,
52033,3077,60638,,,0,,0,0,0,
52035,1121,62750,,,0,,0,0,0,
52037,1090,55893,14,10,0,,0,0,0,45%
52038,562,69688,130,76,0,,0,0,0,46%
52039,1073,88068,,,0,,0,0,0,
52040,5606,62750,19,7,0,,0,0,0,45%
52041,1890,62738,,,0,,0,0,0,
52042,1526,49495,8,39,0,,0,0,0,44%
52043,2204,54444,,,0,,0,0,0,
52044,119,62656,13,5,0,,0,0,0,45%
52045,2420,66250,45,20,0,,0,0,0,46%
52046,2410,68963,,,0,,0,0,0,
52047,645,53355,72,39,0,,0,0,0,45%
52048,484,49219,16,5,0,,0,0,0,44%
52049,1496,56705,7,6,0,,0,0,0,45%
52050,635,64375,133,73,0,,0,0,0,46%
52052,2880,42941,,,0,,0,0,0,
52053,1046,69500,,,0,,0,0,0,
52054,920,78750,,,0,,0,0,0,
52057,7694,58949,,,0,,0,0,0,
52060,8467,46917,,,0,,0,0,0,
52064,936,60469,,,0,,0,0,0,
52065,1050,49509,,,0,,0,0,0,
52066,72,30625,45,21,0,,0,0,0,43%
52068,4454,91534,,,0,,0,0,0,
52069,1568,53167,,,0,,0,0,0,
52070,769,52609,,,0,,0,0,0,
52072,306,60375,7,6,0,,0,0,0,45%
52073,1343,83750,,,0,,0,0,0,
52074,359,27434,239,149,0,,0,0,0,44%
52076,2428,50174,,,0,,0,0,0,
52077,354,62656,70,44,0,,0,0,0,45%
52078,677,67292,32,13,0,,0,0,0,46%
52079,994,53095,,,0,,0,0,0,
52101,13467,63306,82,44,0,,0,0,0,45%
52132,1897,53667,,,0,,0,0,0,
52133,642,63333,,,0,,0,0,0,
52134,376,40781,118,58,0,,0,0,0,44%
52135,707,41875,100,58,0,,0,0,0,44%
52136,5886,51608,,,0,,0,0,0,
52140,603,43200,9,5,0,,0,0,0,44%
52141,1555,55789,,,0,,0,0,0,
52142,1668,42750,,,0,,0,0,0,
52144,1393,58438,,,0,,0,0,0,
52146,927,50114,,,0,,0,0,0,
52147,1205,62667,,,0,,0,0,0,
52151,1744,50313,,,0,,0,0,0,
52154,862,53514,14,22,0,,0,0,0,44%
52155,1232,48750,,,0,,0,0,0,
52156,644,50625,,,0,,0,0,0,
52157,1814,42216,5,51,0,,0,0,0,44%
52158,234,38750,,,0,,0,0,0,
52159,2253,53558,8,9,0,,0,0,0,44%
52160,1028,46875,,,0,,0,0,0,
52161,1589,60875,,,0,,0,0,0,
52162,3529,41116,11,9,0,,0,0,0,44%
52163,260,45750,37,16,0,,0,0,0,44%
52164,265,56250,105,57,0,,0,0,0,45%
52165,693,57115,11,45,0,,0,0,0,45%
52166,115,50000,10,55,0,,0,0,0,44%
52168,266,41042,13,23,0,,0,0,0,44%
52169,368,66250,,,0,,0,0,0,
52170,470,59375,,,0,,0,0,0,
52171,886,61534,13,36,0,,0,0,0,45%
52172,5901,49228,,,0,,0,0,0,
52175,3604,49250,7,57,0,,0,0,0,44%
52201,1484,77344,9,16,0,,0,0,0,46%
52202,986,80972,,,0,,0,0,0,
52203,1957,68958,206,104,0,,0,0,0,47%
52205,8902,53500,,,0,,0,0,0,
52206,2500,89554,34,19,0,,0,0,0,47%
52207,417,52212,,,0,,0,0,0,
52208,3133,46740,,,0,,0,0,0,
52209,1213,70938,323,177,0,,0,0,0,48%
52210,692,56250,216,124,0,,0,0,0,46%
52211,2371,58235,,,0,,0,0,0,
52212,160,-666666666,,,0,,0,0,0,
52213,4074,80110,,,0,,0,0,0,
52214,3842,72557,,,0,,0,0,0,
52215,692,55795,22,13,0,,0,0,0,45%
52216,1378,56314,,,0,,0,0,0,
52217,546,61250,257,6,0,,0,0,0,47%
52218,1667,63670,,,0,,0,0,0,
52219,171,51875,118,61,0,,0,0,0,45%
52220,293,64712,6,69,0,,0,0,0,45%
52221,240,49375,,,0,,0,0,0,
52222,507,44167,28,11,0,,0,0,0,44%
52223,1318,56250,,,0,,0,0,0,
52224,1919,70172,32,21,0,,0,0,0,46%
52225,315,45865,325,175,0,,0,0,0,46%
52227,3174,94408,,,0,,0,0,0,
52228,3324,90707,,,0,,0,0,0,
52229,839,67375,5,178,0,,0,0,0,45%
52231,189,61429,200,121,0,,0,0,0,46%
52232,202,53958,273,143,0,,0,0,0,46%
52233,7131,43224,,,0,,0,0,0,
52235,656,50000,,,0,,0,0,0,
52236,809,80625,,,0,,0,0,0,
52237,1478,66103,,,0,,0,0,0,
52240,34288,42741,,,1,Chipotle,201 S Clinton St,Iowa City,IA,
52241,20282,58402,,,0,,0,0,0,
52242,1654,-666666666,60,34,0,,0,0,0,
52245,24694,64577,,,0,,0,0,0,
52246,22901,46644,81,41,0,,0,0,0,44%
52247,5863,61042,107,62,0,,0,0,0,45%
52248,1939,52778,56,37,0,,0,0,0,45%
52249,1005,62969,326,178,0,,0,0,0,47%
52251,609,69219,11,146,0,,0,0,0,45%
52253,3258,62782,,,0,,0,0,0,
52254,818,52727,,,0,,0,0,0,
52255,1427,58125,459,268,0,,0,0,0,47%
52257,279,76691,318,175,0,,0,0,0,48%
52301,3629,49375,53,26,0,,0,0,0,44%
52302,39751,70604,,,0,,0,0,0,
52305,542,68125,389,219,0,,0,0,0,48%
52306,1733,60872,161,89,0,,0,0,0,46%
52307,161,-666666666,,,0,,0,0,0,
52308,165,60417,,,0,,0,0,0,
52309,383,49531,10,9,0,,0,0,0,44%
52310,6509,61205,,,0,,0,0,0,
52312,93,31875,466,5,0,,0,0,0,46%
52313,353,59792,308,169,0,,0,0,0,47%
52314,6075,78894,,,0,,0,0,0,
52315,1255,60735,,,0,,0,0,0,
52316,1808,60795,,,0,,0,0,0,
52317,19250,81259,,,0,,0,0,0,
52318,839,49375,,,0,,0,0,0,
52320,1156,49375,13,10,0,,0,0,0,44%
52321,435,54583,,,0,,0,0,0,
52322,2777,76283,,,0,,0,0,0,
52323,909,54750,,,0,,0,0,0,
52324,1860,83750,,,0,,0,0,0,
52325,902,68021,95,53,0,,0,0,0,46%
52326,488,47639,204,115,0,,0,0,0,45%
52327,3077,81518,,,0,,0,0,0,
52328,2801,120875,,,0,,0,0,0,
52329,901,65455,,,0,,0,0,0,
52330,767,61875,,,0,,0,0,0,
52332,2072,56810,,,0,,0,0,0,
52333,6604,100181,,,0,,0,0,0,
52334,160,64875,8,146,0,,0,0,0,45%
52335,644,40405,,,0,,0,0,0,
52336,2367,63611,,,0,,0,0,0,
52337,618,52750,444,260,0,,0,0,0,47%
52338,3588,99444,,,0,,0,0,0,
52339,4400,51083,,,0,,0,0,0,
52340,2877,67500,,,0,,0,0,0,
52341,967,92206,,,0,,0,0,0,
52342,3251,50518,20,15,0,,0,0,0,44%
52345,1480,80583,112,64,0,,0,0,0,47%
52346,1212,59500,,,0,,0,0,0,
52347,1452,57857,,,0,,0,0,0,
52348,66,53750,283,151,0,,0,0,0,46%
52349,7451,52414,,,0,,0,0,0,
52351,1377,104643,,,0,,0,0,0,
52352,1747,70673,,,0,,0,0,0,
52353,9284,51678,,,0,,0,0,0,
52354,336,71058,,,0,,0,0,0,
52355,299,52250,,,0,,0,0,0,
52356,2636,65465,100,55,0,,0,0,0,46%
52358,3519,67222,147,94,0,,0,0,0,46%
52359,213,39427,,,0,,0,0,0,
52361,4440,49574,,,0,,0,0,0,
52362,902,55000,,,0,,0,0,0,
52401,2146,31226,,,0,,0,0,0,
52402,42068,62216,,,1,Chipotle,4444 1st Ave. Ne,Cedar Rapids,IA,
52403,22538,60945,110,60,0,,0,0,0,45%
52404,38796,51143,,,0,,0,0,0,
52405,25074,58264,,,0,,0,0,0,
52411,7646,122258,,,0,,0,0,0,
52501,29662,42119,55,33,0,,0,0,0,44%
52530,1017,50536,,,0,,0,0,0,
52531,5984,48949,29,11,0,,0,0,0,44%
52533,1651,52026,,,0,,0,0,0,
52534,288,37692,,,0,,0,0,0,
52535,1081,48194,6,44,0,,0,0,0,44%
52536,1058,50625,,,0,,0,0,0,
52537,7281,52604,,,0,,0,0,0,
52540,1200,50574,15,11,0,,0,0,0,44%
52542,445,41146,65,40,0,,0,0,0,44%
52543,373,90761,,,0,,0,0,0,
52544,7235,36281,6,29,0,,0,0,0,43%
52548,101,37500,19,12,0,,0,0,0,43%
52549,846,41875,,,0,,0,0,0,
52550,402,33529,170,85,0,,0,0,0,44%
52551,444,61964,25,18,0,,0,0,0,45%
52552,862,74063,52,30,0,,0,0,0,46%
52553,2063,54000,40,20,0,,0,0,0,45%
52554,1293,43704,,,0,,0,0,0,
52555,362,53203,40,29,0,,0,0,0,44%
52556,13496,42064,17,12,0,,0,0,0,43%
52557,70,-666666666,,,0,,0,0,0,
52560,457,-666666666,,,0,,0,0,0,
52561,929,49792,93,48,0,,0,0,0,45%
52563,1460,63040,,,0,,0,0,0,
52565,1833,45952,14,8,0,,0,0,0,44%
52566,177,53125,28,16,0,,0,0,0,44%
52567,749,57375,,,0,,0,0,0,
52569,618,42417,15,6,0,,0,0,0,44%
52570,974,47426,,,0,,0,0,0,
52571,1594,46150,7,31,0,,0,0,0,44%
52572,1182,36094,49,32,0,,0,0,0,43%
52573,172,106818,,,0,,0,0,0,
52574,817,39750,,,0,,0,0,0,
52576,511,31979,177,102,0,,0,0,0,44%
52577,15335,48228,,,0,,0,0,0,
52580,559,53705,5,90,0,,0,0,0,44%
52581,277,43125,6,37,0,,0,0,0,44%
52583,244,26500,,,0,,0,0,0,
52584,425,53438,,,0,,0,0,0,
52585,1007,60750,167,106,0,,0,0,0,46%
