,zip_code,num_of_fast_food,num_of_mex-restaurants
4027,15132,56,18
4028,15133,43,14
4029,15135,18,6
4030,15136,484,226
4031,15137,94,23
4032,15139,19,7
4033,15140,45,9
4034,15142,29,12
4035,15143,414,182
4036,15144,20,129
4037,15145,34,9
4038,15146,312,98
4039,15147,461,200
4040,15148,20,155
4041,15201,140,91
4042,15202,199,122
4043,15203,170,116
4044,15204,36,15
4045,15205,475,221
4046,15206,274,158
4047,15207,514,227
4048,15208,72,37
4049,15209,271,163
4050,15210,313,175
4051,15211,142,106
4052,15212,278,160
4053,15213,185,122
4054,15214,267,152
4055,15215,237,148
4056,15216,295,159
4057,15217,106,53
4058,15218,61,30
4059,15219,291,167
4060,15220,266,152
4061,15221,192,77
4062,15222,166,118
4063,15223,15,17
4064,15224,130,101
4065,15225,102,40
4066,15226,321,177
4067,15227,290,155
4068,15228,50,26
4069,15229,42,15
4070,15232,54,25
4071,15233,113,75
4072,15234,249,119
4073,15235,488,207
4074,15236,500,227
4075,15237,482,225
4076,15238,466,212
4077,15239,87,12
4078,15241,109,44
4079,15243,60,30
4080,15301,536,236
4081,15310,539,159
4082,15311,39,11
4083,15312,291,86
4084,15313,258,68
4085,15314,81,22
4086,15315,76,28
4087,15316,104,40
4088,15317,175,60
4089,15320,16,5
4090,15321,296,132
4091,15322,7,38
4092,15323,221,71
4093,15324,314,91
4094,15325,18,6
4095,15327,76,28
4096,15329,34,8
4097,15330,76,26
4098,15331,328,95
4099,15332,168,52
4100,15333,190,46
4101,15334,34,14
4102,15337,996,353
4103,15338,34,14
4104,15340,85,25
4105,15341,100,37
4106,15342,58,19
4107,15344,17,6
4108,15345,25,10
4109,15346,11,52
4110,15348,150,37
4111,15349,75,29
4112,15350,9,97
4113,15351,31,9
4114,15352,76,20
4115,15353,123,38
4116,15357,17,6
4117,15358,40,9
4118,15359,133,45
4119,15360,50,15
4120,15362,13,155
4121,15363,6,16
4122,15364,11,366
4123,15366,9,262
4124,15367,31,10
4125,15368,190,49
4126,15370,145,46
4127,15376,177,49
4128,15377,10,354
4129,15379,319,95
4130,15380,901,328
4131,15401,156,48
4132,15410,32,10
4133,15411,515,136
4134,15412,33,8
4135,15413,171,41
4136,15417,52,14
4137,15419,49,13
4138,15420,182,53
4139,15423,34,8
4140,15424,78,16
4141,15425,44,10
4142,15427,9,5
4143,15428,47,7
4144,15429,47,14
4145,15430,7,54
4146,15431,128,35
4147,15432,15,8
4148,15433,24,9
4149,15434,22,6
4150,15435,33,10
4151,15436,8,47
4152,15437,117,43
4153,15438,34,8
4154,15440,11,152
4155,15442,52,14
4156,15444,5,55
4157,15445,34,8
4158,15446,20,5
4159,15449,42,12
4160,15450,36,9
4161,15451,73,28
4162,15455,8,35
4163,15456,26,5
4164,15458,32,10
4165,15459,625,172
4166,15460,28,9
4167,15461,148,49
4168,15462,5,30
4169,15464,12,363
4170,15466,20,6
4171,15467,65,26
4172,15468,33,10
4173,15469,21,5
4174,15470,26,6
4175,15473,47,12
4176,15474,139,46
4177,15475,183,47
4178,15477,21,92
4179,15478,132,44
4180,15479,79,18
4181,15480,55,15
4182,15482,55,14
4183,15483,22,95
4184,15486,63,14
4185,15489,41,9
4186,15490,26,5
4187,15501,99,19
4188,15502,138,28
4189,15510,21,11
4190,15520,8,14
4191,15521,13,65
4192,15522,327,75
4193,15530,79,11
4194,15531,99,16
4195,15532,6,12
4196,15533,33,149
4197,15534,84,10
4198,15535,65,9
4199,15536,34,6
4200,15537,31,100
4201,15538,85,11
4202,15540,7,169
4203,15541,62,11
4204,15542,18,96
4205,15545,80,11
4206,15546,43,6
4207,15547,26,109
4208,15550,53,6
4209,15551,16,299
4210,15552,77,12
4211,15554,69,12
4212,15555,17,13
4213,15557,82,12
4214,15558,79,12
4215,15559,12,66
4216,15560,27,80
4217,15561,12,13
4218,15562,7,80
4219,15563,64,11
4220,15564,40,5
4221,15601,442,120
4222,15610,233,47
4223,15611,14,32
4224,15612,35,5
4225,15613,428,130
4226,15615,82,17
4227,15617,47,7
4228,15618,14,366
4229,15620,8,9
4230,15622,5,350
4231,15623,11,29
4232,15624,75,18
4233,15626,18,5
4234,15627,33,7
4235,15628,165,36
4236,15629,6,6
4237,15631,15,5
4238,15632,166,32
4239,15633,109,22
4240,15634,17,14
4241,15636,62,14
4242,15637,29,5
4243,15638,17,5
4244,15639,79,16
4245,15640,108,22
4246,15641,6,172
4247,15642,197,46
4248,15644,144,29
4249,15646,6,362
4250,15647,6,8
4251,15650,215,41
4252,15655,13,258
4253,15656,43,9
4254,15658,153,32
4255,15660,128,26
4256,15661,16,43
4257,15663,122,26
4258,15665,21,34
4259,15666,60,15
4260,15668,190,38
4261,15670,69,17
4262,15671,16,36
4263,15672,34,8
4264,15673,7,130
4265,15675,11,30
4266,15676,77,15
4267,15677,39,5
4268,15678,27,5
4269,15679,91,21
4270,15681,267,52
4271,15683,32,5
4272,15684,11,80
4273,15686,11,367
4274,15687,17,359
4275,15688,5,20
4276,15689,84,18
4277,15690,22,6
4278,15692,13,10
4279,15695,5,241
4280,15696,13,11
4281,15697,9,18
4282,15698,108,23
4283,15701,54,13
4284,15710,330,72
4285,15711,12,5
4286,15712,5,61
4287,15714,314,68
4288,15715,11,5
4289,15716,7,33
4290,15717,142,34
4291,15721,255,62
4292,15722,10,57
4293,15724,274,63
4294,15725,26,6
4295,15727,26,7
4296,15728,44,9
4297,15729,330,71
4298,15730,9,68
4299,15731,7,32
4300,15732,19,5
4301,15733,27,8
4302,15734,17,83
4303,15736,118,27
4304,15737,75,21
4305,15738,267,62
4306,15739,16,12
4307,15741,5,66
4308,15742,270,64
4309,15744,48,12
4310,15745,8,78
4311,15746,296,66
4312,15747,17,5
4313,15748,563,130
4314,15750,7,32
4315,15753,243,58
4316,15754,16,5
4317,15756,26,7
4318,15757,35,8
4319,15759,32,8
4320,15761,351,75
4321,15762,9,71
4322,15764,39,10
4323,15765,18,5
4324,15767,251,55
4325,15770,40,12
4326,15771,382,84
4327,15772,280,68
4328,15773,62,17
4329,15774,90,21
4330,15775,77,21
4331,15777,10,78
4332,15778,623,237
4333,15780,379,85
4334,15781,266,59
4335,15783,19,7
4336,15784,40,11
4337,15801,37,8
4338,15821,122,29
4339,15823,16,18
4340,15824,29,9
4341,15825,39,9
4342,15827,27,8
4343,15828,134,25
4344,15829,17,38
4345,15832,123,29
4346,15834,6,17
4347,15840,14,21
4348,15841,124,29
4349,15845,121,26
4350,15846,25,7
4351,15847,9,44
4352,15848,14,5
4353,15849,35,8
4354,15851,28,7
4355,15853,25,8
4356,15856,18,5
4357,15857,7,13
4358,15860,35,8
4359,15861,10,31
4360,15863,28,7
4361,15864,31,7
4362,15865,16,5
4363,15866,35,8
4364,15868,27,8
4365,15870,8,27
4366,15901,9,9
4367,15902,29,7
4368,15904,38,8
4369,15905,35,8
4370,15906,37,9
4371,15909,41,9
4372,15920,90,19
4373,15922,12,71
4374,15923,11,214
4375,15924,7,69
4376,15925,6,23
4377,15926,339,71
4378,15927,7,27
4379,15928,28,6
4380,15931,103,27
4381,15935,39,7
4382,15936,52,8
4383,15937,38,7
4384,15938,32,6
4385,15940,20,62
4386,15942,39,9
4387,15943,18,62
4388,15944,95,18
4389,15945,14,5
4390,15946,99,23
4391,15948,7,25
4392,15949,101,22
4393,15951,43,8
4394,15952,24,6
4395,15954,31,9
4396,15955,34,7
4397,15956,20,6
4398,15957,11,76
4399,15958,38,8
4400,15960,71,15
4401,15961,13,78
4402,15962,95,23
4403,15963,121,25
4404,16001,214,50
4405,16002,243,64
4406,16020,10,123
4407,16022,6,255
4408,16023,39,10
4409,16024,52,10
4410,16025,147,31
4411,16027,18,81
4412,16028,8,334
4413,16029,30,8
4414,16030,75,14
4415,16033,89,21
4416,16034,27,6
4417,16035,6,25
4418,16036,5,113
4419,16037,48,13
4420,16038,12,101
4421,16040,7,137
4422,16041,78,16
4423,16045,9,7
4424,16046,116,34
4425,16048,8,259
4426,16049,65,12
4427,16050,9,290
4428,16051,35,7
4429,16052,41,10
4430,16053,87,20
4431,16054,5,102
4432,16055,66,16
4433,16056,70,19
4434,16057,140,36
4435,16059,124,35
4436,16061,98,20
4437,16063,143,34
4438,16066,54,12
4439,16101,307,76
4440,16102,44,10
4441,16105,40,12
4442,16110,91,29
4443,16111,20,8
4444,16112,10,99
4445,16113,48,12
4446,16114,89,21
4447,16115,66,12
4448,16116,69,23
4449,16117,331,91
4450,16120,83,21
4451,16121,28,6
4452,16123,105,23
4453,16124,32,8
4454,16125,155,46
4455,16127,123,32
4456,16130,8,117
4457,16131,14,133
4458,16133,25,133
4459,16134,110,33
4460,16136,21,93
4461,16137,137,36
4462,16141,50,13
4463,16142,64,15
4464,16143,93,29
4465,16145,414,118
4466,16146,35,6
4467,16148,45,10
4468,16150,49,12
4469,16151,8,119
4470,16153,90,22
4471,16154,45,10
4472,16155,5,84
4473,16156,154,33
4474,16157,50,14
4475,16159,85,25
4476,16160,44,11
4477,16161,36,8
4478,16201,84,21
4479,16210,10,357
4480,16211,764,263
4481,16212,22,6
4482,16213,17,111
4483,16214,34,6
4484,16217,26,5
4485,16218,8,346
4486,16222,44,11
4487,16223,804,296
4488,16224,16,198
4489,16226,177,41
4490,16228,21,6
4491,16229,45,10
4492,16230,8,246
4493,16232,21,75
4494,16233,7,26
4495,16235,13,38
4496,16236,8,30
4497,16238,8,30
4498,16239,138,26
4499,16240,33,8
4500,16242,38,7
4501,16244,852,301
4502,16245,698,266
4503,16246,35,11
4504,16248,8,279
4505,16249,19,5
4506,16250,40,10
4507,16253,6,296
4508,16254,35,6
4509,16255,14,91
4510,16256,5,147
4511,16258,26,45
4512,16259,56,13
4513,16260,128,26
4514,16262,13,370
4515,16263,6,323
4516,16301,34,48
4517,16311,409,115
4518,16313,14,30
4519,16314,62,16
4520,16316,34,11
4521,16317,31,8
4522,16319,11,51
4523,16321,237,57
4524,16322,19,59
4525,16323,53,11
4526,16326,37,6
4527,16327,44,12
4528,16328,262,64
4529,16329,9,35
4530,16331,22,63
4531,16333,20,31
4532,16334,13,44
4533,16335,37,12
4534,16340,49,10
4535,16341,20,64
4536,16342,55,9
4537,16343,9,12
4538,16344,34,52
4539,16345,47,9
4540,16346,9,53
4541,16347,14,31
4542,16350,46,10
4543,16351,21,60
4544,16352,19,28
4545,16353,29,5
4546,16354,19,68
4547,16360,281,67
4548,16362,5,53
4549,16364,10,42
4550,16365,117,24
4551,16370,243,58
4552,16371,8,44
4553,16372,50,9
4554,16373,38,84
4555,16374,44,6
4556,16401,123,39
4557,16402,20,5
4558,16403,74,17
4559,16404,27,9
4560,16405,7,51
4561,16406,45,13
4562,16407,43,10
4563,16410,14,58
4564,16411,15,66
4565,16412,117,33
4566,16415,77,22
4567,16416,50,10
4568,16417,103,28
4569,16420,5,60
4570,16421,10,29
4571,16422,14,6
4572,16423,19,5
4573,16424,51,19
4574,16426,82,24
4575,16427,115,33
4576,16428,98,29
4577,16433,30,8
4578,16434,17,59
4579,16435,105,29
4580,16436,7,49
4581,16438,110,34
4582,16440,14,6
4583,16441,105,30
4584,16442,15,50
4585,16443,8,36
4586,16444,6,32
4587,16501,31,15
4588,16502,74,24
4589,16503,17,8
4590,16504,24,10
4591,16505,81,24
4592,16506,80,24
4593,16507,58,19
4594,16508,74,24
4595,16509,78,25
4596,16510,82,26
4597,16511,80,26
4598,16546,75,24
4599,16563,44,15
4600,16601,63,16
4601,16602,38,13
4602,16611,106,32
4603,16613,44,13
4604,16616,231,56
4605,16617,35,13
4606,16619,12,56
4607,16620,28,59
4608,16621,377,95
4609,16622,8,63
4610,16623,316,86
4611,16624,35,11
4612,16625,14,70
4613,16627,230,56
4614,16630,51,14
4615,16631,80,19
4616,16633,43,6
4617,16634,68,17
4618,16635,46,14
4619,16636,34,13
4620,16637,35,9
4621,16638,28,10
4622,16639,234,56
4623,16640,253,61
4624,16641,43,13
4625,16645,229,56
4626,16646,225,52
4627,16647,7,61
4628,16648,58,15
4629,16650,11,83
4630,16651,28,5
4631,16652,269,61
4632,16655,10,73
4633,16656,232,60
4634,16657,63,16
4635,16659,13,91
4636,16661,229,58
4637,16662,77,17
4638,16664,74,14
4639,16665,10,16
4640,16666,14,55
4641,16667,11,80
4642,16668,62,14
4643,16669,221,50
4644,16671,5,58
4645,16672,368,91
4646,16673,80,18
4647,16674,365,91
4648,16677,5,55
4649,16678,74,18
4650,16679,8,81
4651,16680,65,16
4652,16683,232,53
4653,16685,298,76
4654,16686,94,27
4655,16689,10,83
4656,16691,10,98
4657,16692,218,52
4658,16693,68,18
4659,16694,41,6
4660,16695,9,102
4661,16699,92,22
4662,16701,101,26
4663,16720,79,18
4664,16724,12,13
4665,16725,7,6
4666,16726,5,21
4667,16727,27,9
4668,16728,12,30
4669,16729,18,6
4670,16731,29,8
4671,16732,26,6
4672,16733,110,28
4673,16734,124,30
4674,16735,121,29
4675,16738,24,6
4676,16740,14,28
4677,16743,21,6
4678,16744,26,6
4679,16745,9,16
4680,16746,51,12
4681,16748,18,7
4682,16749,12,16
4683,16750,46,11
4684,16801,59,18
4685,16803,58,18
4686,16820,6,78
4687,16822,23,38
4688,16823,79,22
4689,16825,14,47
4690,16826,6,22
4691,16827,63,20
4692,16828,88,23
4693,16829,72,18
4694,16830,175,48
4695,16832,385,127
4696,16833,35,6
4697,16834,5,46
4698,16835,63,18
4699,16836,18,32
4700,16837,11,51
4701,16838,16,5
4702,16839,5,46
4703,16840,71,18
4704,16841,77,20
4705,16843,11,50
4706,16844,74,20
4707,16845,22,34
4708,16847,183,46
4709,16848,6,23
4710,16849,78,19
4711,16851,44,13
4712,16852,81,24
4713,16853,8,22
4714,16854,7,67
4715,16858,73,19
4716,16859,5,47
4717,16860,78,19
4718,16861,226,58
4719,16863,11,55
4720,16865,91,26
4721,16866,218,54
4722,16868,54,17
4723,16870,90,24
4724,16872,48,14
4725,16874,11,47
4726,16875,88,23
4727,16876,14,47
4728,16877,120,33
4729,16878,15,48
4730,16879,183,46
4731,16881,14,47
4732,16882,6,69
4733,16901,111,34
4734,16911,10,32
4735,16912,6,37
4736,16914,49,17
4737,16915,52,17
4738,16917,10,37
4739,16920,29,10
4740,16921,98,31
4741,16922,79,27
4742,16923,66,20
4743,16925,50,17
4744,16926,226,74
4745,16927,77,22
4746,16928,70,21
4747,16929,43,16
4748,16930,28,6
4749,16932,7,40
4750,16933,14,7
4751,16935,22,8
4752,16936,43,16
4753,16937,6,21
4754,16938,10,39
4755,16939,10,38
4756,16940,122,55
4757,16941,69,23
4758,16942,76,25
4759,16943,104,32
4760,16946,43,16
4761,16947,20,5
4762,16948,83,27
4763,16950,73,23
4764,17002,8,62
4765,17003,333,109
4766,17004,73,21
4767,17005,126,28
4768,17006,53,10
4769,17007,111,33
4770,17009,11,141
4771,17011,124,56
4772,17013,55,15
4773,17015,230,85
4774,17016,20,6
4775,17017,8,205
4776,17018,296,102
4777,17019,427,152
4778,17020,52,27
4779,17021,30,153
4780,17022,484,171
4781,17023,9,223
4782,17024,651,214
4783,17025,202,80
4784,17026,40,6
4785,17027,36,10
4786,17028,107,32
4787,17030,128,26
4788,17032,790,239
4789,17033,121,39
4790,17034,14,6
4791,17035,517,173
4792,17036,151,65
4793,17037,616,198
4794,17038,248,87
4795,17040,143,33
4796,17042,328,103
4797,17043,49,32
4798,17044,69,20
4799,17045,99,28
4800,17046,43,11
4801,17047,82,21
4802,17048,773,250
4803,17049,34,9
4804,17050,185,73
4805,17051,28,7
4806,17052,23,80
4807,17053,272,97
4808,17055,374,128
4809,17057,167,72
4810,17058,87,23
4811,17059,21,164
4812,17060,26,63
4813,17061,9,219
4814,17062,144,61
4815,17063,75,18
4816,17064,77,29
4817,17065,292,115
4818,17066,8,81
4819,17067,228,76
4820,17068,8,225
4821,17069,44,12
4822,17070,214,79
4823,17071,534,181
4824,17073,42,13
4825,17074,224,82
4826,17075,23,82
4827,17078,392,139
4828,17080,80,16
4829,17081,19,64
4830,17082,70,20
4831,17084,19,5
4832,17086,46,16
4833,17087,29,7
4834,17088,45,14
4835,17090,57,18
4836,17093,5,45
4837,17094,582,181
4838,17097,5,262
4839,17098,5,266
4840,17099,11,141
4841,17101,51,35
4842,17102,44,29
4843,17103,62,39
4844,17104,55,40
4845,17109,107,54
4846,17110,200,75
4847,17111,202,78
4848,17112,319,107
4849,17113,103,52
4850,17201,48,9
4851,17202,142,41
4852,17210,11,180
4853,17211,5,131
4854,17212,9,177
4855,17213,36,6
4856,17214,11,77
4857,17215,346,97
4858,17217,48,9
4859,17219,520,166
4860,17220,495,145
4861,17221,33,8
4862,17222,205,66
4863,17223,403,118
4864,17224,107,28
4865,17225,165,46
4866,17228,11,148
4867,17229,352,98
4868,17233,97,27
4869,17235,31,9
4870,17236,147,45
4871,17237,64,19
4872,17238,92,28
4873,17239,63,10
4874,17240,11,192
4875,17241,116,32
4876,17243,380,115
4877,17244,35,7
4878,17247,78,26
4879,17249,55,9
4880,17251,58,9
4881,17252,45,13
4882,17253,92,24
4883,17255,68,11
4884,17257,134,41
4885,17260,319,91
4886,17261,181,59
4887,17262,55,9
4888,17263,28,14
4889,17264,69,13
4890,17265,73,17
4891,17266,18,249
4892,17267,46,7
4893,17268,201,63
4894,17271,17,127
4895,17272,15,71
4896,17301,20,9
4897,17302,2100,888
4898,17304,27,17
4899,17306,272,96
4900,17307,265,87
4901,17309,19,776
4902,17311,247,82
4903,17313,120,33
4904,17314,2300,1000
4905,17315,463,164
4906,17316,37,15
4907,17317,12,142
4908,17318,73,23
4909,17319,192,77
4910,17320,48,15
4911,17321,11,960
4912,17322,303,100
4913,17324,281,98
4914,17325,170,53
4915,17327,262,92
4916,17329,56,20
4917,17331,241,84
4918,17339,202,75
4919,17340,65,29
4920,17344,19,12
4921,17345,462,155
4922,17347,130,39
4923,17349,37,9
4924,17350,62,30
4925,17352,29,5
4926,17353,44,17
4927,17355,10,127
4928,17356,125,34
4929,17360,120,32
4930,17361,15,127
4931,17362,131,40
4932,17363,32,6
4933,17364,80,28
4934,17365,68,18
4935,17366,9,109
4936,17368,137,49
4937,17370,195,75
4938,17371,51,14
4939,17372,20,10
4940,17401,54,15
4941,17402,109,31
4942,17403,117,32
4943,17404,116,34
4944,17406,498,177
4945,17407,5,31
4946,17408,126,40
4947,17501,12,46
4948,17502,129,50
4949,17505,132,46
4950,17508,142,47
4951,17509,43,11
4952,17512,149,57
4953,17516,110,41
4954,17517,320,110
4955,17518,2300,977
4956,17519,63,13
4957,17520,30,9
4958,17522,127,46
4959,17527,37,12
4960,17529,70,17
4961,17532,13,907
4962,17535,51,12
4963,17536,17,7
4964,17538,68,21
4965,17540,133,46
4966,17543,372,129
4967,17545,411,130
4968,17547,133,37
4969,17550,130,36
4970,17551,125,46
4971,17552,140,54
4972,17554,11,47
4973,17555,381,171
4974,17557,64,15
4975,17560,94,34
4976,17562,54,13
4977,17563,6,1100
4978,17565,86,34
4979,17566,268,91
4980,17569,90,38
4981,17572,113,42
4982,17578,90,27
4983,17579,108,40
4984,17581,5,129
4985,17582,103,40
4986,17584,119,41
4987,17601,376,132
4988,17602,135,46
4989,17603,135,48
4990,17606,5,35
4991,17701,157,41
4992,17702,62,20
4993,17721,15,54
4994,17723,130,37
4995,17724,9,49
4996,17727,8,35
4997,17728,47,13
4998,17729,93,24
4999,17731,24,71
5000,17737,63,14
5001,17739,173,51
5002,17740,181,54
5003,17744,27,11
5004,17745,172,50
5005,17747,47,12
5006,17748,7,12
5007,17749,20,10
5008,17750,6,52
5009,17751,178,52
5010,17752,60,23
5011,17754,48,13
5012,17756,78,22
5013,17758,15,76
5014,17760,10,41
5015,17762,9,55
5016,17763,141,44
5017,17764,125,34
5018,17765,12,52
5019,17767,14,18
5020,17768,231,68
5021,17771,158,45
5022,17772,26,10
5023,17774,52,14
5024,17776,38,12
5025,17777,47,20
5026,17778,118,33
5027,17801,91,21
5028,17810,74,26
5029,17812,510,160
5030,17813,506,152
5031,17814,53,12
5032,17815,429,115
5033,17820,95,20
5034,17821,121,33
5035,17823,101,22
5036,17824,30,206
5037,17827,7,20
5038,17829,54,19
5039,17830,25,6
5040,17832,10,22
5041,17834,8,22
5042,17835,60,19
5043,17836,5,24
5044,17837,85,30
5045,17840,21,246
5046,17841,32,152
5047,17842,48,16
5048,17844,82,28
5049,17845,60,19
5050,17846,65,21
5051,17847,26,14
5052,17850,11,8
5053,17851,17,246
5054,17853,21,5
5055,17855,37,14
5056,17856,16,9
5057,17857,83,22
5058,17859,26,118
5059,17860,99,24
5060,17861,46,16
5061,17862,49,16
5062,17864,24,7
5063,17865,6,6
5064,17866,11,216
5065,17867,100,22
5066,17868,6,9
5067,17870,69,19
5068,17872,103,25
5069,17876,18,6
5070,17878,10,5
5071,17880,349,88
5072,17881,96,23
5073,17884,120,32
5074,17885,36,6
5075,17886,11,7
5076,17888,5,258
5077,17889,37,15
5078,17901,124,21
5079,17920,6,20
5080,17921,127,19
5081,17922,31,541
5082,17923,6,42
5083,17925,23,6
5084,17929,9,49
5085,17930,9,22
5086,17931,21,328
5087,17934,6,22
5088,17935,9,21
5089,17936,5,260
5090,17938,89,21
5091,17941,11,233
5092,17944,28,335
5093,17945,5,251
5094,17948,42,10
5095,17949,7,22
5096,17951,11,22
5097,17952,6,26
5098,17953,25,5
5099,17954,11,22
5100,17957,158,36
5101,17959,27,383
5102,17960,149,40
5103,17961,36,5
