,zip code,num_of_fast_food
6091,21679,45
6092,21701,173
6093,21702,135
6094,21703,62
6095,21704,73
6096,21710,76
6097,21711,318
6098,21713,26
6099,21716,221
6100,21718,175
6101,21719,115
6102,21722,62
6103,21723,8
6104,21727,15
6105,21733,7
6106,21734,19
6107,21737,5
6108,21738,731
6109,21740,120
6110,21742,32
6111,21746,13
6112,21750,20
6113,21754,77
6114,21755,58
6115,21756,17
6116,21757,10
6117,21758,20
6118,21766,136
6119,21767,8
6120,21769,58
6121,21770,9
6122,21771,365
6123,21773,68
6124,21774,67
6125,21776,26
6126,21777,365
6127,21778,5
6128,21779,23
6129,21780,6
6130,21782,152
6131,21783,27
6132,21784,584
6133,21787,137
6134,21788,122
6135,21791,156
6136,21793,66
6137,21794,6
6138,21795,40
6139,21797,499
6140,21798,54
6141,21801,16
6142,21804,29
6143,21810,24
6144,21811,81
6145,21813,59
6146,21817,135
6147,21821,19
6148,21822,21
6149,21824,7
6150,21826,9
6151,21829,139
6152,21830,37
6153,21835,38
6154,21837,10
6155,21838,11
6156,21841,9
6157,21842,57
6158,21849,16
6159,21850,92
6160,21851,22
6161,21853,23
6162,21856,7
6163,21861,45
6164,21863,72
6165,21864,7
6166,21865,196
6167,21866,89
6168,21869,249
6169,21871,22
6170,21872,16
6171,21874,6
6172,21875,37
6173,21890,171
6174,21901,180
6175,21902,11
6176,21903,11
6177,21904,13
6178,21911,140
6179,21912,10
6180,21913,113
6181,21914,168
6182,21915,27
6183,21917,112
6184,21918,20
6185,21919,1400
6186,21920,21
6187,21921,196
6188,22003,956
6189,22015,77
6190,22025,68
6191,22026,35
6192,22027,87
6193,22030,381
6194,22031,150
6195,22032,105
6196,22033,109
6197,22039,398
6198,22041,448
6199,22042,192
6200,22043,194
6201,22044,81
6202,22046,228
6203,22060,357
6204,22066,428
6205,22079,304
6206,22101,238
6207,22102,115
6208,22124,141
6209,22125,34
6210,22134,86
6211,22150,102
6212,22151,155
6213,22152,102
6214,22153,71
6215,22172,93
6216,22180,134
6217,22181,156
6218,22182,572
6219,22191,180
6220,22192,222
6221,22193,187
6222,22201,168
6223,22202,201
6224,22203,115
6225,22204,672
6226,22205,97
6227,22206,153
6228,22207,612
6229,22209,76
6230,22211,403
6231,22213,58
6232,22301,119
6233,22302,568
6234,22303,230
6235,22304,332
6236,22305,124
6237,22306,158
6238,22307,76
6239,22308,119
6240,22309,83
6241,22310,217
6242,22311,78
6243,22312,273
6244,22314,302
6245,22315,134
6246,22401,53
6247,22405,75
6248,22406,168
6249,22407,107
6250,22408,88
6251,22427,75
6252,22433,83
6253,22435,116
6254,22436,25
6255,22437,6
6256,22438,8
6257,22443,21
6258,22448,110
6259,22454,6
6260,22460,161
6261,22469,32
6262,22473,7
6263,22476,520
6264,22480,163
6265,22482,145
6266,22485,98
6267,22488,185
6268,22503,14
6269,22504,15
6270,22508,101
6271,22511,96
6272,22514,84
6273,22520,33
6274,22534,11
6275,22535,649
6276,22539,118
6277,22542,7
6278,22546,465
6279,22551,97
6280,22553,108
6281,22554,211
6282,22556,286
6283,22560,23
6284,22567,7
6285,22572,25
6286,22576,10
6287,22578,161
6288,22580,73
6289,22601,32
6290,22602,78
6291,22603,73
6292,22610,32
6293,22611,95
6294,22620,86
6295,22623,10
6296,22624,33
6297,22625,58
6298,22627,58
6299,22630,72
6300,22637,61
6301,22639,13
6302,22640,10
6303,22641,59
6304,22642,80
6305,22643,91
6306,22644,7
6307,22645,37
6308,22650,11
6309,22652,40
6310,22654,56
6311,22655,49
6312,22656,28
6313,22657,57
6314,22660,6
6315,22663,48
6316,22664,55
6317,22701,40
6318,22709,12
6319,22712,215
6320,22713,15
6321,22715,44
6322,22716,10
6323,22718,18
6324,22719,377
6325,22720,17
6326,22724,26
6327,22726,18
6328,22727,39
6329,22728,313
6330,22729,33
6331,22733,38
6332,22734,182
6333,22735,12
6334,22736,24
6335,22737,18
6336,22740,36
6337,22742,7
6338,22747,533
6339,22749,10
6340,22801,37
6341,22802,45
6342,22807,27
6343,22810,12
6344,22811,105
6345,22812,36
6346,22815,48
6347,22820,104
6348,22821,40
6349,22824,14
6350,22827,59
6351,22830,41
6352,22831,39
6353,22832,38
6354,22834,37
6355,22835,40
6356,22840,38
6357,22841,38
6358,22842,16
6359,22843,53
6360,22844,48
6361,22846,29
6362,22847,6
6363,22849,8
6364,22850,35
6365,22851,50
6366,22853,215
6367,22901,95
6368,22902,83
6369,22903,92
6370,22904,51
6371,22911,85
6372,22920,89
6373,22922,19
6374,22923,100
6375,22931,30
6376,22932,129
6377,22935,10
6378,22936,71
6379,22937,85
6380,22938,90
6381,22939,19
6382,22940,129
6383,22942,82
6384,22943,94
6385,22947,69
6386,22949,185
6387,22952,14
6388,22958,6
6389,22959,63
6390,22960,42
6391,22963,73
6392,22964,171
6393,22967,30
6394,22968,15
6395,22969,85
6396,22971,74
6397,22972,13
6398,22973,103
6399,22974,83
6400,22976,197
6401,22980,65
6402,23002,351
6403,23004,201
6404,23005,281
6405,23009,228
6406,23011,8
6407,23015,96
6408,23022,411
6409,23023,7
6410,23024,513
6411,23027,10
6412,23030,192
6413,23032,322
6414,23035,6
6415,23038,65
6416,23039,36
6417,23040,11
6418,23043,49
6419,23047,204
6420,23050,53
6421,23055,474
6422,23056,6
6423,23059,293
6424,23060,234
6425,23061,71
6426,23062,45
6427,23063,69
6428,23065,492
6429,23069,275
6430,23070,49
6431,23071,5
6432,23072,117
6433,23075,22
6434,23076,43
6435,23079,346
6436,23083,14
6437,23084,5
6438,23085,505
6439,23086,109
6440,23089,60
6441,23092,48
6442,23093,541
6443,23102,14
6444,23103,80
6445,23106,14
6446,23109,6
6447,23110,436
6448,23111,304
6449,23112,126
6450,23113,184
6451,23114,186
6452,23116,295
6453,23117,505
6454,23119,43
6455,23120,41
6456,23123,338
6457,23124,188
6458,23126,488
6459,23128,401
6460,23129,277
6461,23139,417
6462,23140,141
6463,23141,21
6464,23146,66
6465,23148,94
6466,23149,50
6467,23150,105
6468,23153,490
6469,23156,52
6470,23160,244
6471,23161,22
6472,23168,41
6473,23169,50
6474,23173,180
6475,23175,22
6476,23176,51
6477,23177,513
6478,23180,16
6479,23181,51
6480,23185,116
6481,23187,15
6482,23188,110
6483,23192,249
6484,23219,82
6485,23220,154
6486,23221,167
6487,23222,135
6488,23223,218
6489,23224,279
6490,23225,282
6491,23226,173
6492,23227,254
6493,23228,127
6494,23229,92
6495,23230,157
6496,23231,323
6497,23233,222
6498,23234,236
6499,23235,262
6500,23236,70
6501,23237,197
6502,23238,191
6503,23294,136
6504,23301,12
6505,23303,11
6506,23306,6
6507,23307,12
6508,23308,13
6509,23310,24
6510,23314,78
6511,23315,462
6512,23316,5
6513,23320,259
6514,23321,153
6515,23322,332
6516,23323,327
6517,23324,107
6518,23325,119
6519,23336,10
6520,23347,6
6521,23350,215
6522,23354,12
6523,23356,7
6524,23357,14
6525,23359,90
6526,23395,7
6527,23401,10
6528,23405,8
6529,23410,7
6530,23413,5
6531,23415,10
6532,23417,118
6533,23418,6
6534,23420,7
6535,23421,5
6536,23427,11
6537,23430,211
6538,23432,7
6539,23433,106
6540,23434,185
6541,23435,96
6542,23436,69
6543,23437,37
6544,23438,43
6545,23440,10
6546,23442,98
6547,23451,185
6548,23452,267
6549,23453,103
6550,23454,174
6551,23455,276
6552,23456,334
6553,23457,312
6554,23459,49
6555,23460,27
6556,23461,52
6557,23462,142
6558,23464,106
6559,23480,7
6560,23487,127
6561,23502,265
6562,23503,57
6563,23504,111
6564,23505,87
6565,23507,48
6566,23508,95
6567,23509,102
6568,23510,50
6569,23511,68
6570,23513,122
6571,23517,35
6572,23518,121
6573,23523,47
6574,23551,82
6575,23601,82
6576,23602,90
6577,23603,25
6578,23604,89
6579,23605,41
6580,23606,51
6581,23607,28
6582,23608,40
6583,23651,28
6584,23661,40
6585,23662,72
6586,23663,24
6587,23664,86
6588,23665,81
6589,23666,98
6590,23669,96
6591,23690,13
6592,23691,71
6593,23692,77
6594,23693,74
6595,23696,16
6596,23701,75
6597,23702,18
6598,23703,186
6599,23704,93
6600,23707,95
6601,23708,33
6602,23709,33
6603,23801,20
6604,23803,135
6605,23805,62
6606,23806,14
6607,23821,10
6608,23824,6
6609,23827,153
6610,23828,103
6611,23829,9
6612,23830,32
6613,23831,92
6614,23832,323
6615,23833,149
6616,23834,46
6617,23836,54
6618,23837,5
6619,23838,284
6620,23839,681
6621,23840,345
6622,23841,35
6623,23842,56
6624,23843,93
6625,23844,95
6626,23845,11
6627,23846,716
6628,23847,89
6629,23850,84
6630,23851,17
6631,23856,7
6632,23857,90
6633,23860,216
6634,23866,64
6635,23867,120
6636,23868,12
6637,23872,29
6638,23874,227
6639,23875,205
6640,23878,362
6641,23879,5
6642,23881,73
6643,23882,126
6644,23883,28
6645,23885,16
6646,23887,82
6647,23888,39
6648,23889,94
6649,23890,48
6650,23891,6
6651,23894,348
6652,23897,8
6653,23898,465
6654,23899,644
6655,23901,8
6656,23909,5
6657,23915,7
6658,23917,137
6659,23919,12
6660,23920,9
6661,23921,15
6662,23922,10
6663,23923,9
6664,23924,6
6665,23927,13
6666,23930,10
6667,23934,85
6668,23936,160
6669,23937,5
6670,23938,92
6671,23942,9
6672,23944,7
6673,23947,14
6674,23950,8
6675,23954,9
6676,23958,11
6677,23959,86
6678,23960,6
6679,23962,93
6680,23964,96
6681,23966,11
6682,23967,89
6683,23968,92
6684,23970,9
6685,23974,9
6686,24011,8
6687,24012,52
6688,24013,26
6689,24014,53
6690,24015,25
6691,24016,45
6692,24017,47
6693,24018,49
6694,24019,52
6695,24053,26
6696,24054,39
6697,24055,23
6698,24059,39
6699,24060,51
6700,24064,38
6701,24065,66
6702,24066,67
6703,24067,87
6704,24069,15
6705,24070,83
6706,24072,10
6707,24073,53
6708,24076,9
6709,24077,52
6710,24078,7
6711,24079,132
6712,24082,21
6713,24083,5
6714,24084,82
6715,24085,7
6716,24087,31
6717,24088,33
6718,24089,6
6719,24090,59
6720,24091,32
6721,24092,12
6722,24093,23
6723,24095,22
6724,24101,69
6725,24102,8
6726,24104,63
6727,24105,164
6728,24112,21
6729,24120,352
6730,24121,83
6731,24122,9
6732,24124,25
6733,24127,127
6734,24128,50
6735,24132,49
6736,24133,433
6737,24134,52
6738,24136,18
6739,24137,42
6740,24138,12
6741,24139,5
6742,24141,47
6743,24142,6
6744,24147,38
6745,24148,25
6746,24149,18
6747,24150,41
6748,24151,49
6749,24153,86
6750,24161,8
6751,24162,31
6752,24165,30
6753,24167,52
6754,24171,28
6755,24174,5
6756,24175,58
6757,24176,9
6758,24179,69
6759,24184,69
6760,24185,200
6761,24201,20
6762,24202,56
6763,24210,29
6764,24211,35
6765,24216,12
6766,24217,65
6767,24219,26
6768,24220,68
6769,24221,13
6770,24224,41
6771,24225,92
6772,24226,66
6773,24228,14
6774,24230,11
6775,24236,26
6776,24237,13
6777,24243,143
6778,24244,28
6779,24245,41
6780,24248,19
6781,24250,38
6782,24251,42
6783,24256,14
6784,24258,19
6785,24260,10
6786,24263,142
6787,24265,131
6788,24266,36
6789,24269,12
6790,24270,15
6791,24271,6
6792,24272,62
6793,24273,11
6794,24277,10
6795,24279,10
6796,24280,19
6797,24281,158
6798,24282,8
6799,24283,99
6800,24290,13
6801,24292,134
6802,24293,7
6803,24301,53
6804,24311,14
6805,24312,30
6806,24313,53
6807,24314,16
6808,24315,80
6809,24317,10
6810,24318,13
6811,24319,12
6812,24322,6
6813,24323,5
6814,24324,13
6815,24325,182
6816,24326,24
6817,24328,24
6818,24330,8
6819,24333,28
6820,24340,20
6821,24343,32
6822,24347,53
6823,24348,27
6824,24350,29
6825,24351,32
6826,24352,353
6827,24354,11
6828,24360,33
6829,24361,27
6830,24363,17
6831,24366,17
6832,24368,17
6833,24370,103
6834,24374,134
6835,24375,15
6836,24377,15
6837,24378,22
6838,24380,36
6839,24381,28
6840,24382,98
6841,24401,60
6842,24413,68
6843,24416,23
6844,24421,54
6845,24422,9
6846,24426,108
6847,24430,79
6848,24431,17
6849,24432,75
6850,24435,7
6851,24437,18
6852,24439,9
6853,24440,7
6854,24441,13
6855,24445,72
6856,24448,6
6857,24450,7
6858,24458,73
6859,24459,24
6860,24460,94
6861,24464,204
6862,24465,79
6863,24467,11
6864,24471,38
6865,24472,29
6866,24473,6
6867,24474,140
6868,24477,19
6869,24479,6
6870,24482,18
6871,24483,25
6872,24484,24
6873,24485,15
6874,24486,37
6875,24487,68
6876,24501,37
6877,24502,37
6878,24503,38
6879,24504,33
6880,24517,146
6881,24520,19
6882,24521,180
6883,24522,19
6884,24523,139
6885,24526,52
6886,24527,13
6887,24528,27
6888,24529,210
6889,24530,214
6890,24531,162
6891,24534,94
6892,24536,50
6893,24538,45
6894,24540,30
6895,24541,31
6896,24549,35
6897,24550,52
6898,24551,53
6899,24553,34
6900,24554,45
6901,24555,6
6902,24556,53
6903,24557,11
6904,24558,5
6905,24562,169
6906,24563,39
6907,24565,168
6908,24566,13
6909,24569,112
6910,24571,53
6911,24572,50
6912,24574,54
6913,24577,8
6914,24578,144
6915,24579,149
6916,24580,233
6917,24586,12
6918,24588,51
6919,24589,113
6920,24590,201
6921,24592,11
6922,24593,5
6923,24594,362
6924,24597,157
6925,24598,217
6926,24599,14
6927,24602,7
6928,24603,45
6929,24604,7
6930,24605,12
6931,24607,8
6932,24609,16
6933,24612,11
6934,24613,77
6935,24614,6
6936,24620,8
6937,24622,7
6938,24628,9
6939,24630,12
6940,24631,6
6941,24634,61
6942,24635,8
6943,24637,62
6944,24639,11
6945,24641,71
6946,24646,70
6947,24649,68
6948,24651,65
6949,24656,69
6950,24657,73
6951,24701,8
6952,24712,92
6953,24714,91
6954,24715,8
6955,24726,18
6956,24729,11
6957,24731,6
6958,24733,10
6959,24736,67
6960,24738,69
6961,24740,17
6962,24747,8
6963,24801,9
6964,24808,10
6965,24811,54
6966,24815,69
6967,24817,8
6968,24818,47
6969,24822,42
6970,24823,47
6971,24827,75
6972,24828,52
6973,24834,48
6974,24836,60
6975,24839,53
6976,24844,7
6977,24845,6
6978,24847,59
6979,24849,12
6980,24850,56
6981,24851,54
6982,24853,58
6983,24854,13
6984,24857,49
6985,24860,7
6986,24861,67
6987,24862,8
6988,24866,6
6989,24867,57
6990,24868,63
6991,24869,7
6992,24870,12
6993,24871,62
6994,24872,57
6995,24873,54
6996,24874,13
6997,24878,8
6998,24879,53
6999,24880,13
7000,24881,54
7001,24882,5
7002,24884,65
7003,24888,10
7004,24892,55
7005,24894,7
7006,24901,6
7007,24910,6
7008,24915,24
7009,24916,5
7010,24918,128
7011,24920,33
7012,24924,20
7013,24925,8
7014,24927,22
7015,24931,7
7016,24934,19
7017,24935,97
7018,24938,73
7019,24941,25
7020,24944,31
7021,24945,144
7022,24946,20
7023,24951,142
7024,24954,16
7025,24957,6
7026,24963,38
7027,24966,29
7028,24970,132
7029,24974,143
7030,24976,140
7031,24977,79
7032,24981,126
7033,24983,8
7034,24984,41
7035,24986,69
7036,24991,10
7037,25003,31
7038,25007,22
7039,25009,22
7040,25011,54
7041,25015,22
7042,25019,83
7043,25021,109
7044,25024,48
7045,25028,113
7046,25030,90
7047,25031,29
7048,25033,124
7049,25035,5
7050,25036,31
7051,25039,5
7052,25040,28
7053,25043,10
7054,25044,9
7055,25045,88
7056,25047,118
7057,25049,94
7058,25051,49
7059,25053,127
7060,25057,10
7061,25059,90
7062,25060,89
7063,25061,51
7064,25062,95
7065,25063,8
7066,25064,22
7067,25067,52
7068,25070,62
7069,25071,42
7070,25075,51
7071,25076,126
7072,25081,113
7073,25082,66
7074,25083,50
7075,25085,7
7076,25086,47
7077,25093,7
7078,25102,5
7079,25106,138
7080,25107,33
7081,25108,6
7082,25109,20
7083,25110,90
7084,25111,12
7085,25113,74
7086,25114,116
7087,25118,9
7088,25119,10
7089,25121,129
7090,25123,33
7091,25124,5
7092,25125,89
7093,25130,113
7094,25133,74
7095,25134,49
7096,25136,42
7097,25140,23
7098,25141,8
7099,25142,49
7100,25143,9
7101,25148,39
7102,25152,10
7103,25154,106
7104,25159,23
7105,25161,6
7106,25162,46
7107,25164,79
7108,25165,49
7109,25168,61
7110,25173,10
7111,25174,23
7112,25177,39
7113,25181,29
7114,25185,32
7115,25186,33
7116,25193,94
7117,25202,29
7118,25204,104
7119,25205,20
7120,25206,109
7121,25208,6
7122,25209,99
7123,25213,17
7124,25214,17
7125,25234,87
7126,25235,82
7127,25239,5
7128,25241,126
7129,25243,97
7130,25244,102
7131,25245,117
7132,25247,120
7133,25248,50
7134,25251,82
7135,25252,7
7136,25253,11
7137,25259,86
7138,25260,13
7139,25261,86
7140,25262,12
7141,25264,11
7142,25265,17
7143,25266,77
7144,25267,5
7145,25268,75
7146,25270,103
7147,25271,11
7148,25275,10
7149,25276,6
7150,25285,6
7151,25286,40
7152,25287,6
7153,25301,15
7154,25302,34
7155,25303,27
7156,25304,21
7157,25306,22
7158,25309,40
7159,25311,33
7160,25312,50
7161,25313,40
7162,25314,39
7163,25315,46
7164,25320,52
7165,25401,12
7166,25403,17
7167,25404,30
7168,25405,28
7169,25411,33
7170,25413,42
7171,25414,125
7172,25419,40
7173,25420,13
7174,25422,20
7175,25425,215
7176,25427,391
7177,25428,25
7178,25430,109
7179,25432,21
7180,25434,39
7181,25437,121
7182,25438,11
7183,25442,25
7184,25443,27
7185,25446,33
7186,25501,117
7187,25502,127
7188,25503,120
7189,25504,48
7190,25505,118
7191,25506,45
7192,25507,5
7193,25508,7
7194,25510,55
7195,25511,6
7196,25512,52
7197,25514,12
7198,25515,17
7199,25517,110
7200,25520,16
7201,25521,125
7202,25523,10
7203,25524,7
7204,25526,55
7205,25529,118
7206,25530,33
7207,25534,124
7208,25535,30
7209,25537,23
7210,25541,46
7211,25545,19
7212,25547,8
7213,25550,6
7214,25555,7
7215,25557,17
7216,25559,17
7217,25560,26
7218,25564,16
7219,25565,121
7220,25567,15
7221,25570,47
7222,25571,15
7223,25573,58
7224,25601,119
7225,25606,6
7226,25607,6
7227,25608,53
7228,25611,5
7229,25617,78
7230,25621,8
7231,25625,105
7232,25628,93
7233,25630,107
7234,25632,78
7235,25634,5
7236,25635,76
7237,25637,8
7238,25638,64
7239,25639,8
7240,25644,55
7241,25646,119
7242,25647,8
7243,25649,115
7244,25650,48
7245,25651,43
7246,25652,103
7247,25653,117
7248,25661,11
7249,25666,123
7250,25669,116
7251,25670,7
7252,25671,121
7253,25672,8
7254,25674,119
7255,25676,109
7256,25678,36
7257,25688,10
7258,25690,46
7259,25692,31
7260,25701,30
7261,25702,28
7262,25703,12
7263,25704,34
7264,25705,28
7265,25801,20
7266,25812,8
7267,25813,19
7268,25817,80
7269,25818,7
7270,25820,89
7271,25823,10
7272,25825,10
7273,25827,9
7274,25831,23
7275,25832,10
7276,25837,6
7277,25839,21
7278,25840,26
7279,25841,90
7280,25843,86
7281,25844,9
7282,25845,16
7283,25846,17
7284,25854,12
7285,25864,23
7286,25865,10
7287,25868,10
7288,25871,10
7289,25873,10
7290,25875,15
7291,25878,10
7292,25879,9
7293,25880,16
7294,25882,15
7295,25901,23
7296,25904,22
7297,25915,15
7298,25916,64
7299,25917,26
7300,25918,20
7301,25921,10
7302,25938,16
7303,25951,16
7304,25958,40
7305,25962,27
7306,25969,17
7307,25971,88
7308,25976,21
7309,25978,82
7310,25979,20
7311,25981,19
7312,25984,10
7313,25985,94
7314,26003,19
7315,26030,5
7316,26031,5
7317,26032,5
7318,26033,13
7319,26034,441
7320,26035,6
7321,26037,5
7322,26038,14
7323,26039,13
7324,26040,11
7325,26041,13
7326,26047,26
7327,26050,465
7328,26055,14
7329,26059,7
7330,26060,6
7331,26062,6
7332,26070,377
7333,26074,6
7334,26075,5
7335,26101,12
7336,26104,21
7337,26105,11
7338,26133,59
7339,26134,23
7340,26136,80
7341,26137,6
7342,26141,5
7343,26142,12
7344,26143,18
7345,26146,60
7346,26147,84
7347,26148,46
7348,26149,65
7349,26150,11
7350,26151,83
7351,26155,5
7352,26159,73
7353,26160,12
7354,26161,22
7355,26164,17
7356,26167,92
7357,26169,62
7358,26170,24
7359,26175,64
7360,26178,52
7361,26180,24
7362,26181,12
7363,26184,23
7364,26187,20
7365,26201,16
7366,26202,38
7367,26205,43
7368,26206,8
7369,26208,42
7370,26209,18
7371,26218,8
7372,26222,33
7373,26224,31
7374,26234,8
7375,26237,10
7376,26238,5
7377,26241,8
7378,26250,18
7379,26253,8
7380,26254,8
7381,26257,5
7382,26260,7
7383,26261,6
7384,26263,72
7385,26264,20
7386,26269,69
7387,26270,7
7388,26271,102
7389,26273,5
7390,26275,14
7391,26276,5
7392,26278,5
7393,26280,8
7394,26283,8
7395,26285,9
7396,26287,10
7397,26288,30
7398,26292,70
7399,26293,8
7400,26294,22
7401,26301,22
7402,26320,62
7403,26321,69
7404,26323,10
7405,26325,53
7406,26330,22
7407,26335,6
7408,26337,23
7409,26338,66
7410,26342,54
7411,26346,10
7412,26347,10
7413,26351,5
7414,26354,46
7415,26361,16
7416,26362,11
7417,26369,16
7418,26372,35
7419,26374,81
7420,26377,10
7421,26378,20
7422,26384,42
7423,26385,20
7424,26386,10
7425,26404,10
7426,26405,23
7427,26408,9
7428,26410,83
7429,26411,5
7430,26412,37
7431,26415,60
7432,26416,27
7433,26419,89
7434,26421,57
7435,26424,12
7436,26425,22
7437,26426,19
7438,26430,57
7439,26431,45
7440,26437,84
7441,26440,74
7442,26443,75
7443,26444,37
7444,26447,9
7445,26448,73
7446,26451,9
7447,26452,15
7448,26456,66
7449,26501,48
7450,26505,28
7451,26508,44
7452,26519,34
7453,26520,24
7454,26521,38
7455,26525,41
7456,26534,21
7457,26537,86
7458,26541,45
7459,26542,25
7460,26547,29
7461,26554,44
7462,26559,17
7463,26562,16
7464,26563,5
7465,26568,16
7466,26570,41
7467,26571,7
7468,26574,46
7469,26575,97
7470,26576,8
7471,26581,92
7472,26582,25
7473,26585,90
7474,26587,7
7475,26588,28
7476,26590,102
7477,26591,10
7478,26601,5
7479,26610,9
7480,26611,6
7481,26619,44
7482,26621,9
7483,26623,6
7484,26624,7
7485,26629,7
7486,26631,35
7487,26636,76
7488,26651,62
7489,26656,85
7490,26662,41
7491,26676,5
7492,26678,10
7493,26679,5
7494,26680,59
7495,26681,40
7496,26684,5
7497,26690,87
7498,26691,43
7499,26704,18
7500,26705,9
7501,26707,64
7502,26710,5
7503,26711,45
7504,26714,112
7505,26716,71
7506,26717,10
7507,26719,96
7508,26722,111
7509,26726,44
7510,26731,41
7511,26739,9
7512,26743,10
7513,26750,50
7514,26753,11
7515,26755,14
7516,26757,8
7517,26761,100
7518,26763,9
7519,26764,29
7520,26767,5
7521,26801,10
7522,26802,144
7523,26804,5
7524,26807,74
7525,26808,52
7526,26810,12
7527,26812,11
7528,26814,6
7529,26815,74
7530,26818,59
7531,26833,6
7532,26836,105
7533,26845,79
7534,26847,70
7535,26851,13
7536,26852,83
7537,26855,67
7538,26866,69
7539,26884,63
7540,27006,165
7541,27007,12
7542,27009,75
7543,27011,88
7544,27012,92
7545,27013,146
7546,27014,176
7547,27016,394
7548,27017,42
7549,27018,133
7550,27019,209
7551,27020,47
7552,27021,18
7553,27022,390
7554,27023,90
7555,27024,31
7556,27025,215
7557,27027,396
7558,27028,169
7559,27030,334
7560,27040,101
7561,27041,13
7562,27042,238
7563,27043,134
7564,27045,77
7565,27046,5
7566,27047,8
7567,27048,55
7568,27050,72
7569,27051,114
7570,27052,234
7571,27053,48
7572,27054,19
7573,27055,125
7574,27101,125
7575,27103,102
7576,27104,102
7577,27105,117
7578,27106,106
7579,27107,283
7580,27109,35
7581,27110,32
7582,27127,102
7583,27201,7
7584,27203,22
7585,27205,58
7586,27207,78
7587,27208,6
7588,27209,5
7589,27212,13
7590,27214,203
7591,27215,194
7592,27217,144
7593,27229,44
7594,27231,24
7595,27233,40
7596,27235,125
7597,27239,71
7598,27242,30
7599,27243,296
7600,27244,173
7601,27248,23
7602,27249,179
7603,27252,18
7604,27253,172
7605,27258,48
7606,27260,128
7607,27262,104
7608,27263,95
7609,27265,117
7610,27278,360
7611,27281,39
7612,27282,143
7613,27283,70
7614,27284,273
7615,27288,44
7616,27291,719
7617,27292,154
7618,27295,185
7619,27298,184
7620,27299,26
7621,27301,205
7622,27302,824
7623,27305,20
7624,27306,25
7625,27310,14
7626,27311,17
7627,27312,322
7628,27313,80
7629,27314,790
7630,27315,13
7631,27316,56
7632,27317,214
7633,27320,614
7634,27325,69
7635,27326,57
7636,27330,883
7637,27332,119
7638,27341,39
7639,27343,20
7640,27344,97
7641,27349,169
7642,27350,39
7643,27355,8
7644,27356,56
7645,27357,37
7646,27358,232
7647,27360,286
7648,27370,248
7649,27371,33
7650,27376,51
7651,27377,57
7652,27379,93
7653,27401,72
7654,27403,92
7655,27405,100
7656,27406,218
7657,27407,137
7658,27408,90
7659,27409,135
7660,27410,135
7661,27455,113
7662,27501,277
7663,27502,523
7664,27503,83
7665,27504,119
7666,27505,123
7667,27507,15
7668,27508,209
7669,27509,98
7670,27510,54
7671,27511,100
7672,27513,321
7673,27514,197
7674,27516,362
7675,27517,495
7676,27518,89
7677,27519,232
7678,27520,375
7679,27521,23
7680,27522,458
7681,27523,536
7682,27524,81
7683,27525,279
7684,27526,340
7685,27527,53
7686,27529,435
7687,27530,42
7688,27531,15
7689,27534,38
7690,27536,6
7691,27537,583
7692,27539,523
7693,27540,447
7694,27541,168
7695,27542,88
7696,27544,101
7697,27545,212
7698,27546,125
7699,27549,604
7700,27551,13
7701,27553,7
7702,27555,127
7703,27556,7
7704,27557,152
7705,27559,281
7706,27560,363
7707,27562,417
7708,27563,16
7709,27565,624
7710,27568,10
7711,27569,78
7712,27571,26
7713,27572,163
7714,27573,626
7715,27574,26
7716,27576,220
7717,27577,198
7718,27581,23
7719,27583,123
7720,27587,475
7721,27589,473
7722,27591,320
7723,27592,360
7724,27596,350
7725,27597,277
7726,27601,88
7727,27603,517
7728,27604,244
7729,27605,76
7730,27606,317
7731,27607,332
7732,27608,171
7733,27609,174
7734,27610,477
7735,27612,370
7736,27613,326
7737,27614,191
7738,27615,285
7739,27616,227
7740,27617,56
7741,27701,105
7742,27703,300
7743,27704,177
7744,27705,192
7745,27707,246
7746,27709,86
7747,27712,121
7748,27713,278
7749,27801,50
7750,27803,29
7751,27804,18
7752,27805,139
7753,27806,23
7754,27807,17
7755,27808,78
7756,27809,36
7757,27810,48
7758,27812,43
7759,27813,17
7760,27814,22
7761,27816,43
7762,27817,49
7763,27818,6
7764,27819,117
7765,27820,70
7766,27821,23
7767,27822,40
7768,27823,159
7769,27824,62
7770,27825,42
7771,27826,64
7772,27827,32
7773,27828,70
7774,27829,83
7775,27830,63
7776,27831,6
7777,27832,71
7778,27834,131
7779,27837,44
7780,27839,15
7781,27840,102
7782,27842,113
7783,27843,16
7784,27844,343
7785,27845,59
7786,27846,12
7787,27847,108
7788,27849,6
7789,27850,10
7790,27851,18
7791,27852,70
7792,27855,5
7793,27856,45
7794,27857,7
7795,27858,50
7796,27860,11
7797,27861,43
7798,27862,8
7799,27863,62
7800,27864,15
7801,27865,11
7802,27866,47
7803,27869,5
7804,27870,9
7805,27871,43
7806,27872,105
7807,27873,80
7808,27874,11
7809,27875,54
7810,27876,8
7811,27878,33
7812,27879,22
7813,27880,19
7814,27882,77
7815,27883,50
7816,27884,33
7817,27885,7
7818,27886,131
7819,27888,188
7820,27889,89
7821,27890,6
7822,27891,175
7823,27892,42
7824,27893,64
7825,27896,24
7826,27897,87
7827,27909,396
7828,27910,207
7829,27915,10
7830,27916,7
7831,27917,10
7832,27919,370
7833,27920,10
7834,27921,26
7835,27922,309
7836,27923,9
7837,27924,7
7838,27925,76
