Total Population,ZIP Code,Median Income
18,66970,17857
292,67009,24767
473,67013,26875
334,67019,28750
379,67022,24653
100,67023,26500
220,67024,25918
83,67028,26458
237,67029,27813
502,67031,28333
370,67035,34193
26,67036,33750
1781,67037,37232
247,67038,23906
181,67041,29219
492,67045,22740
129,67047,21806
460,67050,30974
137,67051,26652
445,67056,26555
116,67057,23182
396,67058,30299
985,67060,30321
125,67066,32000
488,67068,30183
19,67071,48214
56,67072,20625
114,67073,30431
331,67104,26239
59,67105,22222
29,67106,24000
392,67108,31167
77,67112,27692
1322,67114,27419
313,67118,31100
340,67119,30750
24,67122,13750
238,67123,23843
35,67131,30234
101,67132,30543
593,67133,33107
109,67134,27344
176,67137,22885
111,67138,25469
109,67142,26202
838,67152,25353
36,67155,41250
1485,67156,23949
48,67159,24583
2336,67203,24550
1934,67213,21818
1502,67217,26078
2286,67218,24011
701,67220,27026
38,67227,27841
282,67330,30703
409,67333,26265
20,67334,14107
455,67335,25129
1179,67337,21940
131,67340,18667
25,67341,42768
283,67342,27986
296,67344,20417
43,67345,22750
118,67346,27000
280,67349,22109
61,67351,25848
170,67352,18902
228,67354,25793
613,67356,22298
97,67360,20970
42,67364,29583
43,67418,40000
103,67423,26563
207,67425,33333
132,67427,24722
404,67431,29063
406,67432,25714
196,67436,30321
90,67438,28250
573,67439,24542
311,67441,24315
30,67442,23125
430,67443,34559
167,67444,30536
85,67447,32250
460,67449,23929
282,67451,25000
50,67452,31667
571,67456,26367
264,67457,25766
60,67458,31042
90,67459,27202
1159,67460,31615
221,67466,24872
113,67468,21193
66,67470,25054
367,67473,27344
92,67474,28333
30,67478,30750
172,67481,26458
128,67491,31667
368,67505,21411
80,67510,29688
113,67511,33700
73,67512,27500
20,67513,15833
219,67514,25515
147,67516,22560
21,67518,42500
126,67520,29375
37,67521,28750
139,67523,29792
189,67525,29934
389,67526,27608
1478,67530,25251
68,67545,30179
520,67546,28894
406,67547,30615
462,67550,26105
198,67552,33207
60,67553,19643
380,67554,26625
412,67560,30280
119,67563,30750
80,67564,26146
155,67567,23491
168,67572,23750
71,67573,31731
85,67574,32917
127,67575,26563
323,67578,19432
297,67583,23669
90,67584,26125
1477,67601,22947
226,67622,24796
65,67623,21429
97,67625,26111
61,67626,22039
21,67628,17708
39,67629,27143
58,67631,36944
81,67632,18214
85,67634,33889
33,67635,12500
429,67637,30495
34,67639,26615
199,67640,35417
426,67642,24032
87,67644,26667
138,67645,20804
211,67646,26058
104,67647,25000
96,67653,18365
48,67658,44375
16,67659,15000
446,67663,26424
348,67671,31771
359,67672,32093
36,67673,18571
55,67675,21042
420,67730,25000
186,67731,28750
189,67732,28958
35,67733,40313
77,67734,30667
348,67735,26516
221,67737,25833
222,67738,30000
81,67739,19250
114,67741,16250
48,67747,20400
349,67749,25385
92,67751,26071
405,67756,25714
253,67758,27303
77,67761,25208
194,67764,28750
287,67834,30806
41,67836,14286
285,67837,31182
218,67838,25556
259,67839,26250
37,67840,27589
212,67855,25563
302,67861,25988
40,67863,30278
352,67864,26186
292,67865,31614
229,67870,27036
349,67876,36352
376,67878,26969
294,67879,27070
39,67882,24286
1469,67901,25312
236,67950,24857
460,67951,30592
38,67953,20833
220,67954,25956
41,68001,31875
644,68003,32361
2084,68005,30913
149,68010,2499
75,68014,28804
243,68016,37895
94,68018,40865
151,68019,22420
182,68020,20563
2545,68025,26300
187,68029,26071
244,68030,31500
116,68033,37917
254,68034,33000
58,68036,27500
377,68037,36397
379,68038,27378
536,68039,14107
83,68040,30250
57,68042,17813
155,68044,26125
159,68055,26964
436,68057,30000
121,68062,36250
104,68063,21750
421,68064,31786
304,68065,32297
528,68066,31287
47,68068,33125
564,68069,42500
171,68070,30955
692,68071,18333
19,68072,25114
801,68102,22527
2694,68104,25417
2375,68107,22832
1559,68108,21743
2015,68111,17542
917,68112,25174
2571,68116,44504
740,68117,26877
851,68152,33198
514,68157,33863
112,68303,30000
120,68304,37500
152,68307,21713
54,68309,21563
1380,68310,27578
241,68313,30625
144,68314,23721
22,68315,41167
144,68316,31420
172,68318,24028
200,68319,28906
77,68321,23750
158,68322,27000
70,68323,26375
72,68325,32273
73,68326,22500
218,68329,29250
37,68332,18021
528,68333,25568
210,68335,23000
87,68337,31250
128,68338,28125
230,68339,33000
188,68342,35000
92,68345,30769
487,68347,39784
303,68349,37083
88,68350,19583
533,68352,23769
241,68354,25721
386,68355,30819
52,68364,28000
233,68366,26857
120,68367,21528
174,68368,38542
599,68372,37869
44,68375,15000
360,68376,27604
127,68377,21161
24,68379,38750
41,68380,33125
64,68381,25139
297,68401,33438
817,68410,27391
71,68414,28438
76,68416,27857
90,68417,31528
280,68424,25473
50,68433,18750
111,68437,32500
35,68440,22917
105,68442,37500
31,68444,43750
36,68445,36071
169,68447,23967
150,68448,21250
337,68456,35662
86,68457,31161
68,68458,27083
530,68465,29238
410,68466,25066
914,68467,25344
2120,68506,31266
2247,68601,30483
50,68621,26703
100,68622,31731
73,68623,18929
250,68624,32969
236,68626,31184
198,68627,24309
251,68628,24688
370,68629,29038
288,68633,28047
176,68634,26616
139,68635,25865
105,68637,24583
375,68638,25861
285,68640,24464
297,68641,29919
207,68647,33750
95,68648,30547
370,68649,32679
393,68651,35417
212,68652,32019
53,68655,31750
349,68660,24375
297,68662,30250
263,68663,22578
156,68664,27614
34,68667,35288
137,68669,28854
322,68710,25250
289,68716,27443
423,68718,25313
60,68719,25000
230,68722,23448
167,68723,32434
53,68724,33281
188,68725,31287
241,68726,19861
305,68727,31618
87,68728,25893
437,68729,30475
564,68731,30438
64,68732,25924
24,68734,39375
130,68736,25819
220,68741,28894
57,68742,15000
195,68743,31991
182,68746,25625
512,68748,26291
20,68749,19643
218,68752,30038
29,68753,24583
72,68755,26597
486,68756,26344
81,68759,28250
713,68760,19773
145,68761,18438
384,68765,28750
119,68766,26346
612,68767,31553
334,68769,25216
343,68770,30088
403,68771,27644
33,68773,25278
79,68774,22344
240,68777,21833
213,68778,28281
569,68779,28266
262,68783,19583
40,68789,20625
332,68790,31858
389,68791,31000
161,68792,30288
2115,68801,26547
233,68812,31618
203,68815,25865
34,68816,28750
109,68817,27708
631,68818,34865
443,68822,27212
476,68823,24827
328,68825,24718
163,68827,30833
75,68828,22500
139,68833,26364
82,68834,28594
507,68836,30500
33,68837,25833
97,68838,26058
287,68841,26875
177,68842,24760
410,68843,29583
1800,68845,26047
122,68846,31667
970,68850,26056
241,68852,29643
349,68853,25585
216,68854,32250
216,68856,29327
123,68858,25750
106,68860,30417
21,68861,28500
506,68862,24402
350,68863,24873
261,68865,32386
321,68866,31000
470,68869,27230
66,68871,30938
521,68873,27986
258,68874,20742
193,68878,30000
169,68879,28125
2371,68901,25526
362,68920,26544
312,68922,25333
44,68923,27813
356,68924,36250
181,68926,21607
359,68927,28807
168,68928,26384
63,68929,19375
183,68932,25000
308,68933,30000
26,68934,30750
183,68935,23917
209,68938,29250
300,68939,24352
138,68942,25132
86,68943,16500
362,68944,26144
50,68945,47083
264,68947,31667
141,68950,30000
23,68952,23333
406,68956,27193
202,68957,22857
268,68958,31538
60,68960,29531
204,68961,24890
24,68964,30313
212,68967,23996
343,68970,20963
102,68971,21875
35,68972,22917
73,68974,28125
66,68977,26705
416,68979,30850
161,68980,26667
108,68981,26500
720,69001,23725
170,69020,24615
318,69021,30646
38,69023,25192
95,69030,24167
146,69032,25000
347,69033,31029
29,69036,21458
18,69037,24444
227,69038,32344
22,69039,36071
206,69044,21510
301,69045,29063
53,69046,31250
2232,69101,27325
328,69120,31083
216,69121,25625
292,69122,25000
259,69127,25179
50,69128,30000
288,69129,24111
223,69131,32431
155,69133,21641
367,69140,30439
155,69141,28654
24,69142,20750
351,69143,31755
17,69144,23365
43,69146,16875
147,69147,22292
26,69148,30357
246,69149,28480
119,69150,26181
584,69153,25465
279,69156,26058
357,69163,28553
495,69165,30842
112,69167,33333
88,69168,32500
108,69170,25139
364,69210,27866
50,69212,12857
56,69216,23750
73,69218,36875
40,69219,22318
50,69221,21875
79,69333,25893
382,69334,25274
441,69336,25592
427,69343,25134
122,69345,23654
216,69346,27292
290,69347,25417
190,69350,24375
61,69355,26429
1494,69361,23313
63,69367,31477
2788,70001,30512
1418,70002,31619
2153,70005,36710
193,70030,34593
174,70031,33589
94,70036,25473
36,70038,11250
139,70039,17625
109,70040,15313
1972,70043,24031
126,70049,21352
220,70052,26104
3282,70065,30015
2106,70068,28698
3435,70072,24954
289,70079,31199
442,70085,19774
544,70090,25016
36,70091,24063
547,70092,19598
1842,70094,20729
231,70112,30675
1144,70116,25011
3141,70117,20374
3596,70122,23618
2081,70125,20886
1309,70128,25388
952,70129,23646
3376,70301,25841
287,70339,28018
240,70341,18846
278,70343,27909
468,70344,23026
306,70354,21796
118,70356,19730
548,70359,25777
197,70372,23668
727,70374,29665
324,70377,21727
1528,70380,25402
573,70390,23105
1148,70401,21232
675,70422,20966
1142,70427,16980
303,70431,29262
23,70436,17306
943,70438,20272
574,70443,18087
502,70445,26567
154,70449,30138
798,70452,24257
1273,70454,29798
2379,70458,29817
1565,70461,29118
503,70462,21842
1390,70471,40944
2541,70506,26005
1029,70507,27633
195,70514,25319
400,70515,18963
30,70516,36983
1681,70517,22298
55,70524,23021
543,70525,23934
724,70529,26264
281,70532,20833
623,70533,22227
155,70534,24583
36,70537,20450
1268,70538,22175
402,70542,28309
1154,70546,19417
506,70548,20227
407,70549,21656
206,70552,18418
63,70556,22969
369,70559,21814
2384,70560,20958
245,70576,24471
57,70581,30357
501,70583,24080
81,70585,20000
338,70589,18821
2191,70601,19816
834,70615,18325
92,70630,24961
68,70631,28942
47,70632,34732
4016,70634,23289
80,70640,17375
144,70645,30154
750,70647,27223
93,70652,28750
216,70657,24102
76,70660,21641
131,70661,21265
19,70662,23083
469,70668,20665
1008,70706,34583
996,70714,26692
2202,70726,30375
36,70729,17188
209,70732,21190
249,70733,26207
201,70734,40101
31,70736,22183
174,70740,22083
183,70750,19886
49,70752,30083
801,70754,30655
222,70759,25505
417,70760,22917
472,70774,36488
118,70789,21375
747,70814,26806
647,70818,35256
146,71004,24097
215,71016,29205
767,71019,19502
86,71027,25723
55,71029,22500
223,71032,24842
160,71033,31719
171,71044,23913
180,71046,24417
143,71051,23125
1533,71055,18888
344,71060,25572
51,71063,22250
159,71067,22961
432,71068,21592
103,71069,17054
337,71071,22972
1089,71104,23284
1408,71105,35060
2111,71106,25024
2464,71107,20991
1073,71108,18274
1920,71112,29873
650,71129,22972
2422,71203,24737
180,71219,30000
1444,71220,20410
72,71223,18875
176,71229,19734
738,71232,19598
276,71234,30673
313,71237,14206
619,71241,21614
29,71243,28500
24,71250,13125
79,71253,16875
358,71275,22534
20,71276,22159
159,71277,18047
69,71323,24891
170,71326,23571
71,71331,24669
266,71340,20000
316,71341,21208
697,71343,18589
376,71350,22560
2428,71360,25251
199,71362,25223
349,71369,16534
198,71371,31086
105,71404,20670
491,71409,24679
38,71410,30179
30,71414,17188
250,71416,20313
501,71423,26731
83,71426,22031
398,71433,21564
104,71438,27270
202,71439,24408
36,71441,12500
220,71450,23662
233,71454,20617
641,71461,24408
322,71465,19139
124,71468,17313
524,71469,21978
25,71472,20268
117,71474,39327
145,71479,23882
1154,71486,21060
1136,71602,26595
2228,71603,22292
122,71630,23039
56,71631,19886
392,71638,18000
177,71643,19688
655,71646,22495
272,71647,26389
205,71652,20518
491,71653,23112
961,71655,17841
718,71665,24731
138,71674,16250
94,71676,15000
1389,71701,19880
163,71720,20577
23,71722,22500
158,71725,21250
170,71740,16345
313,71744,21833
84,71751,27419
1124,71753,20143
85,71759,26136
237,71764,20931
161,71765,19417
128,71827,18977
787,71832,23347
151,71835,23236
358,71836,23372
366,71837,24767
116,71841,20625
256,71845,19000
49,71847,19567
292,71851,22133
717,71852,20839
2700,71854,22347
40,71859,20821
75,71862,16144
40,71865,17857
88,71866,26333
1088,71909,26739
1658,71923,20724
322,71937,20750
472,71941,24194
171,71944,20609
156,71950,18036
202,71956,19240
376,71958,20702
44,71965,16319
45,71969,16250
43,71971,18304
293,71973,17271
120,71999,3365
122,72001,18821
210,72004,18214
30,72005,13194
299,72006,20215
581,72007,35051
502,72012,29248
171,72013,24040
266,72016,21693
501,72020,21273
131,72025,24514
210,72027,23980
59,72030,19926
227,72035,2499
394,72040,25033
215,72041,22445
537,72042,20491
104,72044,23015
56,72045,25332
56,72051,20149
188,72055,26179
1683,72058,28790
75,72060,29125
15,72061,43750
213,72063,24511
333,72064,27889
377,72067,20982
91,72068,20455
170,72069,19933
118,72072,23162
2399,72076,25253
76,72083,20000
255,72084,23018
88,72085,12500
787,72086,27495
246,72088,23915
84,72099,25140
754,72103,25427
64,72107,17500
1047,72110,20353
188,72111,25852
1360,72116,35328
662,72117,19722
276,72121,20886
39,72122,22250
90,72123,16700
180,72125,20438
347,72127,22787
70,72130,17269
560,72131,29659
58,72134,25278
323,72137,26536
61,72141,14643
2817,72143,20722
48,72156,28025
141,72157,25183
204,72167,24399
397,72168,13269
84,72170,24688
103,72175,20000
484,72176,24969
740,72202,22117
1851,72206,20569
1642,72223,43200
46,72321,30446
26,72322,14375
332,72324,19414
206,72326,21020
1287,72335,18399
42,72341,16875
137,72347,21571
240,72350,16563
285,72355,20243
566,72360,14767
330,72365,17352
115,72392,28958
310,72395,22391
1271,72404,28204
76,72410,17353
45,72412,27250
162,72413,27697
88,72414,32639
530,72416,27337
401,72417,25839
223,72419,18875
35,72424,15000
68,72426,25938
24,72428,20313
105,72429,31477
118,72430,14458
507,72432,18929
224,72434,20000
150,72436,20878
452,72437,20516
352,72438,18214
61,72440,30298
485,72443,22842
28,72445,16458
81,72449,15938
69,72453,24688
519,72454,19821
148,72456,18107
33,72457,27614
98,72458,25592
150,72466,21632
242,72469,20313
66,72470,20909
184,72471,26250
33,72478,27569
292,72479,25625
168,72482,17009
1862,72501,21313
21,72524,26750
35,72526,25893
30,72527,25579
125,72530,23571
83,72533,14286
79,72534,23797
89,72536,15375
19,72538,21838
553,72542,18186
895,72543,23885
19,72546,24306
561,72560,17596
385,72562,22227
39,72567,14583
25,72569,26023
15,72572,28750
109,72577,23958
168,72579,21985
261,72583,16003
21,72584,23097
30,72617,13852
44,72623,23750
34,72624,14750
190,72631,23517
35,72648,30625
438,72650,20969
212,72658,20100
118,72660,22527
398,72662,19459
17,72669,22917
3204,72701,21699
3804,72712,40246
1130,72714,34464
405,72718,46563
549,72727,30544
16,72729,18750
672,72734,26641
173,72738,19353
46,72742,26750
884,72745,30674
15,72747,17639
23,72752,22674
3459,72756,25898
1723,72761,24594
141,72768,25563
583,72774,28672
460,72823,20725
173,72832,18238
401,72833,23085
53,72835,16991
23,72839,15500
369,72843,23199
167,72845,21430
261,72847,23173
582,72855,19382
62,72856,18625
165,72857,24405
320,72863,24160
245,72865,22750
191,72923,20672
719,72927,20408
158,72928,29318
254,72932,21838
67,72935,16250
435,72937,20793
153,72938,28350
269,72940,23359
635,72941,24628
335,72944,22115
539,72947,19099
33,72950,21667
222,72951,22043
350,72959,19345
294,73002,28333
1805,73003,29801
396,73004,31250
408,73006,24764
473,73009,25697
2163,73010,31043
3813,73013,40285
440,73014,27026
2294,73018,24031
2275,73020,35687
234,73029,22091
108,73032,32500
207,73033,20917
3429,73034,35370
569,73038,21528
330,73040,20154
89,73041,27500
58,73043,17708
1825,73044,25083
1608,73051,21406
891,73052,25222
347,73053,29792
1348,73055,26198
117,73056,29375
794,73059,26618
271,73062,21935
481,73065,37100
69,73066,14911
529,73067,27452
2181,73069,23281
2254,73071,24747
123,73073,33333
1178,73075,25880
681,73077,27409
209,73079,25526
725,73080,26158
744,73086,26250
329,73092,22411
834,73096,22189
723,73103,33920
646,73105,25031
3102,73110,25031
2443,73112,28096
1469,73118,32996
534,73121,25911
1157,73122,25993
2010,73127,20984
2464,73132,29219
1132,73135,28228
249,73141,22725
336,73145,23291
304,73173,53750
3626,73401,25833
314,73432,26625
598,73438,22353
38,73440,14531
132,73442,25000
272,73443,26080
1220,73446,24637
461,73447,22313
880,73448,24272
599,73456,20625
269,73458,21563
341,73459,23000
303,73461,23816
842,73463,25859
274,73481,24444
85,73487,13194
298,73491,30221
2966,73505,27576
1905,73507,25859
75,73520,22292
1832,73521,24009
168,73530,21641
164,73532,25486
221,73537,19167
560,73538,35739
64,73539,28958
626,73542,20218
58,73544,37188
210,73546,21628
51,73548,23325
43,73549,32857
452,73550,20792
380,73552,33333
17,73553,38036
41,73555,18393
51,73556,26786
110,73557,24967
165,73562,23417
396,73565,20364
300,73566,18420
289,73569,21932
237,73570,24479
64,73622,30625
164,73625,31167
223,73626,24550
128,73627,24714
319,73632,31404
34,73638,20417
163,73641,21833
50,73642,27250
788,73644,26361
203,73645,19318
54,73646,23897
218,73650,21182
392,73651,22500
224,73654,30000
54,73658,28750
44,73659,28000
111,73660,26875
123,73661,27147
56,73666,25500
2123,73703,30658
60,73705,24286
110,73716,36316
723,73717,23175
22,73719,28750
28,73720,31875
153,73722,34375
162,73724,27692
204,73726,27768
38,73727,25313
201,73729,27328
169,73730,26774
45,73731,23421
63,73733,20947
251,73734,24875
124,73736,30417
521,73737,25816
252,73738,24352
119,73739,40417
49,73743,41750
72,73744,27813
61,73747,25833
95,73749,30446
128,73753,31667
289,73754,28719
165,73755,24375
30,73758,17750
316,73759,31875
111,73760,24167
300,73763,24060
28,73764,27292
455,73768,28173
91,73771,31310
351,73773,30308
1088,73801,27701
244,73832,24732
68,73838,29375
218,73840,22083
193,73842,28611
58,73844,25227
34,73851,53750
351,73852,30667
108,73853,25179
24,73855,41667
128,73857,35861
305,73858,22313
154,73931,36971
481,73932,26531
90,73937,26806
223,73938,27202
162,73944,26912
139,73947,26563
266,73950,25577
173,74001,22750
457,74002,24907
1301,74010,23165
3443,74011,35320
1474,74023,22767
374,74027,22534
406,74029,21976
84,74034,18056
1203,74036,26590
614,74038,23771
205,74042,21625
1180,74044,26294
99,74045,26932
1019,74047,26957
774,74048,21042
57,74050,16458
370,74051,31348
310,74052,22924
160,74054,20711
589,74056,21116
730,74058,24655
304,74061,23370
3555,74063,29883
19,74068,25000
71,74071,17500
604,74072,27969
705,74079,27344
466,74080,29605
403,74081,24040
43,74082,26250
256,74083,23636
281,74084,23359
2668,74107,24595
3095,74115,19967
675,74116,21023
412,74119,32160
1897,74129,23910
451,74131,27005
2055,74135,28116
3781,74136,25184
3029,74137,40013
515,74330,25690
1411,74331,21886
269,74332,25942
606,74337,22259
156,74349,20278
969,74352,22475
160,74358,17361
213,74359,19598
1062,74363,21617
1053,74365,23225
516,74366,20884
622,74369,22609
2020,74370,20436
180,74422,30930
342,74423,24618
253,74425,20551
850,74426,22034
228,74430,25365
367,74431,19125
859,74434,27585
904,74436,25922
1747,74437,20924
63,74438,30227
274,74442,24102
192,74446,19122
538,74450,22872
295,74451,23622
61,74452,19145
647,74455,19947
67,74456,32500
45,74458,16875
30,74459,30000
2955,74464,21326
1801,74467,22071
137,74468,20481
296,74472,22143
3996,74501,25896
98,74521,18333
118,74522,27656
901,74523,20162
91,74528,23906
86,74530,25000
374,74531,24435
314,74533,23229
55,74534,16667
17,74535,15694
315,74546,19598
25,74549,23750
393,74552,20563
497,74553,22206
192,74557,17827
192,74558,18750
433,74561,20637
320,74562,22138
664,74563,24260
348,74570,22500
900,74571,21860
301,74572,19531
399,74574,19018
32,74576,37917
62,74577,18693
919,74578,20966
1967,74604,28345
173,74630,17500
693,74631,24341
253,74632,30347
110,74633,24375
426,74637,22464
122,74640,27857
352,74641,26029
124,74643,30903
232,74644,24737
32,74646,38750
1642,74647,24620
242,74650,21402
365,74652,23250
2601,74701,22437
56,74722,21806
480,74723,20703
439,74735,17857
312,74736,21607
146,74738,20250
1415,74745,20714
53,74754,15000
253,74756,20000
421,74759,21081
65,74760,24750
738,74764,23494
3366,74801,20423
3228,74804,24230
3595,74820,26390
606,74825,22253
470,74826,22500
304,74831,21250
295,74839,14194
192,74844,24286
275,74845,20078
1388,74848,20448
573,74849,20722
138,74850,21193
312,74852,20993
563,74854,22870
758,74855,27659
363,74856,22331
679,74857,30455
521,74860,21528
255,74867,22708
2407,74868,21663
157,74869,28750
582,74878,22226
1492,74884,16947
504,74902,22842
545,74930,22708
392,74931,18250
112,74935,19583
365,74936,20795
100,74942,16875
43,74943,20938
237,74945,18750
80,74946,17083
1385,74948,18424
88,74949,21875
362,74951,18977
428,74956,20500
2801,74960,19515
758,74964,17643
1037,75001,48568
1624,75020,25157
805,75021,24873
4055,75040,25662
2284,75042,22491
2747,75050,27367
2526,75051,22825
4720,75052,35688
438,75058,31795
3238,75062,25732
2987,75068,43080
2834,75074,30310
2501,75081,35302
1801,75092,30923
159,75102,25244
33,75105,17000
802,75109,34077
2011,75110,22032
395,75127,21250
987,75134,23571
374,75147,23397
3201,75149,24603
2453,75154,32357
1331,75156,24980
111,75157,19773
418,75161,26929
279,75163,20833
105,75164,31964
1064,75203,22373
2534,75208,29415
2726,75220,22969
304,75226,25353
4311,75228,23630
2645,75231,22961
922,75235,24282
963,75236,25592
1121,75244,50031
864,75402,30770
938,75407,31931
335,75410,25703
95,75411,28393
58,75412,25313
66,75413,26250
338,75417,19142
108,75420,33393
82,75421,30673
266,75426,18173
255,75431,17548
222,75437,29167
222,75439,29583
536,75442,31747
475,75446,21716
44,75448,26736
276,75449,20938
16,75450,35833
74,75451,21698
2337,75455,24431
451,75457,22392
689,75462,31109
32,75470,21477
673,75472,20615
262,75473,27659
187,75477,20357
164,75478,26008
125,75480,22636
83,75481,24479
185,75489,31288
108,75492,30417
141,75493,23882
751,75494,21641
505,75495,35051
1996,75501,21841
1605,75503,29323
144,75550,23594
304,75554,26908
66,75558,22489
100,75560,25000
637,75561,24472
38,75565,17083
95,75566,17083
625,75567,25291
264,75568,21811
116,75569,26008
972,75570,21965
1159,75601,25296
618,75603,25078
872,75644,22147
677,75645,27370
1116,75647,22478
101,75651,26948
1470,75652,20036
688,75657,21754
182,75661,20490
1362,75662,24879
1151,75670,20248
1354,75672,28393
105,75682,18056
291,75683,20694
933,75684,24311
1110,75686,23057
279,75691,27132
405,75693,31230
2031,75702,17722
2388,75703,32222
97,75705,23388
824,75707,27474
290,75709,25548
442,75755,24490
741,75757,28416
262,75760,26667
67,75764,27500
1748,75766,23947
306,75778,22286
20,75779,27935
49,75780,22500
173,75784,18333
1095,75785,22635
795,75789,25303
399,75790,26641
945,75801,22730
1908,75803,22611
520,75831,27371
514,75839,24015
591,75840,25101
358,75845,21653
270,75846,20091
229,75847,21053
26,75849,13571
601,75851,25650
609,75852,25029
535,75860,26382
1031,75861,21927
738,75862,19736
181,75926,21912
157,75929,16779
126,75932,28551
196,75936,19485
233,75937,23281
484,75939,20658
854,75941,22377
178,75943,25993
217,75944,20045
382,75946,24009
510,75949,19926
289,75954,24223
486,75956,21153
48,75959,15909
54,75960,20027
1218,75961,20821
1364,75965,24246
344,75974,21708
142,75976,18063
37,75977,18556
17,75978,29844
293,75980,18455
1852,76001,37146
3331,76010,19617
1544,76011,24313
1437,76018,31513
454,76023,25965
1884,76033,26790
2245,76039,37356
1785,76040,28711
26,76041,21528
477,76043,26192
1456,76048,24521
3243,76051,40528
1790,76053,27813
2209,76065,40414
1554,76067,21898
540,76071,24286
1136,76078,32119
793,76084,29605
1364,76086,25574
2090,76106,20409
2755,76112,25328
1701,76114,24292
3094,76116,27985
1031,76118,33424
3088,76119,19531
845,76120,26105
1394,76123,39317
3699,76137,34592
1714,76140,26501
341,76177,50971
2087,76180,30213
289,76228,25833
975,76234,31756
60,76238,33125
230,76239,30152
1303,76247,35501
45,76253,26467
494,76259,35354
66,76261,23125
183,76264,29643
290,76265,26250
1087,76266,33289
48,76268,20833
359,76271,31358
466,76272,31814
1382,76301,17974
869,76305,26844
1192,76306,22666
1683,76308,26165
1050,76310,36390
690,76311,14738
224,76351,30158
148,76357,21389
364,76360,21410
106,76363,27375
75,76364,26250
253,76366,23368
57,76370,21190
226,76372,21599
949,76384,23239
72,76388,26250
271,76389,29637
792,76424,22147
300,76430,24813
370,76431,23689
275,76433,35635
94,76435,18056
25,76445,28500
371,76449,22480
767,76450,25606
248,76453,28594
245,76455,19875
429,76457,21845
96,76463,17321
134,76464,21292
20,76469,17500
347,76470,17650
308,76471,19668
51,76474,25781
155,76475,24879
373,76476,30219
111,76484,19500
119,76491,21875
1278,76501,21401
30,76519,32083
581,76520,20628
261,76525,24647
1597,76528,25887
372,76530,26617
574,76537,32194
587,76539,34446
2615,76542,32030
1302,76548,35036
282,76556,25988
450,76557,27142
309,76561,26695
57,76566,18047
300,76569,28125
229,76596,2499
391,76597,2499
102,76598,2499
221,76622,25091
34,76623,21719
263,76626,22754
356,76627,28007
295,76629,23409
157,76631,27024
154,76632,21004
395,76633,36193
661,76634,23485
210,76635,17191
252,76639,21477
191,76640,21992
1235,76645,20787
184,76649,21786
36,76650,25066
150,76652,18750
386,76656,22784
161,76660,19306
84,76666,22083
296,76670,25000
125,76679,21667
18,76680,31178
507,76682,27451
86,76686,29583
197,76687,22135
511,76689,30208
838,76691,26780
1126,76692,20771
192,76701,15313
1224,76707,16467
185,76798,2499
611,76802,25702
106,76827,20625
33,76828,28571
145,76832,25000
409,76837,20425
456,76844,20984
450,76849,20750
75,76852,27981
283,76853,26771
19,76854,25833
205,76859,22599
419,76861,31024
34,76862,34250
154,76864,20982
16,76865,16750
70,76870,26607
102,76875,32308
27,76884,30714
27,76888,22708
252,76890,25188
1537,76901,27881
2185,76904,31972
19,76930,33125
192,76935,30759
17,76940,25625
187,76943,26429
296,76945,25202
377,76950,32083
25,76958,21042
1172,77012,20338
3256,77015,24924
2097,77017,22617
2229,77018,40870
1829,77021,21788
2012,77023,21872
1572,77026,16974
4001,77036,20154
823,77037,20963
1893,77039,20677
2409,77040,31543
1009,77047,31010
284,77050,24928
854,77051,16329
981,77054,35382
987,77058,30785
1778,77063,30227
2364,77064,32207
2128,77067,22242
1473,77071,26446
1499,77073,26969
2278,77074,20768
2725,77080,22554
2417,77082,30707
1082,77085,25025
1733,77086,21623
2694,77088,23738
1452,77090,26913
1559,77091,21618
2986,77095,42371
2566,77099,21537
1808,77301,20932
474,77306,23432
3217,77320,27119
1187,77327,24127
724,77328,25893
479,77331,20607
1572,77338,27353
2531,77351,23491
1531,77357,23156
380,77358,26775
175,77363,27788
30,77369,17500
18,77376,19732
558,77378,24108
2128,77396,32317
1802,77406,52288
1600,77414,22200
312,77434,22887
318,77435,27829
1141,77437,25579
708,77447,35552
20,77451,13125
18,77453,22138
99,77466,26883
34,77470,20296
1820,77471,25536
938,77474,30744
50,77475,31319
28,77476,20156
602,77484,30906
949,77488,23219
859,77510,32326
400,77514,23036
469,77518,25080
2940,77520,22773
2352,77521,30160
1026,77523,49439
1269,77530,27204
1461,77532,32500
126,77533,27000
225,77538,20179
789,77545,32125
695,77547,21332
44,77560,41000
895,77563,29956
103,77564,26056
746,77565,32458
1120,77568,22838
2486,77581,43776
2744,77584,51907
1110,77587,20854
1523,77590,21889
878,77591,23590
69,77597,18269
423,77612,23985
23,77614,16692
110,77615,24205
30,77616,30685
1039,77619,27500
78,77623,25884
1854,77632,30290
2744,77642,21737
69,77650,25332
1156,77656,26181
448,77659,34028
97,77660,24063
133,77664,36449
385,77665,23065
185,77702,27625
3389,77705,19432
1618,77706,34997
1327,77802,31495
665,77807,29591
185,77853,26339
146,77857,34250
377,77861,30500
158,77865,24784
35,77867,21875
31,77878,30221
431,77879,25478
67,77880,30125
65,77950,31875
1190,77954,25981
689,77957,24428
359,77962,27072
1056,77964,25757
246,77968,40227
80,77970,29250
43,77971,50804
357,77975,25175
100,77978,30903
238,77983,20731
30,77988,25536
145,77990,25333
901,77995,24497
456,78002,20415
